"회계연도","지역명","자치단체코드","자치단체명","자체수입(개편전)","자치단체 예산규모","자체수입(개편후)","재정자립도[최종](개편전)(%)","재정자립도[최종](개편후)(%)"
"2013","충남","4478000","충남태안군","66661936000","319560945000","","20.86",""
"2013","전북","4500000","전북본청","817406799000","4206324924000","","19.43",""
"2013","전북","4511000","전북전주시","366141349000","1111203403000","","32.95",""
"2013","전북","4512000","전북군산시","221425835000","761742845000","","29.07",""
"2013","전북","4513000","전북익산시","176536141000","825073950000","","21.40",""
"2013","전북","4514000","전북정읍시","88003507000","561020772000","","15.69",""
"2013","전북","4515000","전북남원시","48186888000","479564877000","","10.05",""
"2013","전북","4516000","전북김제시","83965517000","574174814000","","14.62",""
"2013","전북","4571000","전북완주군","137945694000","507143156000","","27.20",""
"2013","전북","4572000","전북진안군","48345223000","290941945000","","16.62",""
"2013","전북","4573000","전북무주군","47673459000","265050105000","","17.99",""
"2013","전북","4574000","전북장수군","40236891000","255324313000","","15.76",""
"2013","전북","4575000","전북임실군","43664389000","290316710000","","15.04",""
"2013","전북","4576000","전북순창군","33948692000","294673111000","","11.52",""
"2013","전북","4577000","전북고창군","54693079000","427553851000","","12.79",""
"2013","전북","4578000","전북부안군","42219013000","394484503000","","10.70",""
"2013","전남","4600000","전남본청","1009425640000","5347137047000","","18.88",""
"2013","전남","4611000","전남목포시","132577003000","528743137000","","25.07",""
"2013","전남","4612000","전남여수시","267580386000","805479269000","","33.22",""
"2013","전남","4613000","전남순천시","202619695000","745403555000","","27.18",""
"2013","전남","4614000","전남나주시","98325470000","515262651000","","19.08",""
"2013","전남","4615000","전남광양시","154257765000","457085601000","","33.75",""
"2013","전남","4671000","전남담양군","57055207000","299461239000","","19.05",""
"2013","전남","4672000","전남곡성군","33151958000","273650674000","","12.11",""
"2013","전남","4673000","전남구례군","24788014000","239900000000","","10.33",""
"2013","전남","4674000","전남고흥군","73677635000","519321108000","","14.19",""
"2013","전남","4675000","전남보성군","45996926000","355531525000","","12.94",""
"2013","전남","4676000","전남화순군","96528482000","404465831000","","23.87",""
"2013","전남","4677000","전남장흥군","41891847000","335007488000","","12.50",""
"2013","전남","4678000","전남강진군","38187033000","302084804000","","12.64",""
"2013","전남","4679000","전남해남군","64970331000","489841114000","","13.26",""
"2013","전남","4680000","전남영암군","80097833000","348658323000","","22.97",""
"2013","전남","4681000","전남무안군","63795075000","345494565000","","18.46",""
"2013","전남","4682000","전남함평군","33292730000","293156554000","","11.36",""
"2013","전남","4683000","전남영광군","65785954000","355007792000","","18.53",""
"2013","전남","4684000","전남장성군","56199028000","339356090000","","16.56",""
"2013","전남","4685000","전남완도군","57568306000","377153890000","","15.26",""
"2013","전남","4686000","전남진도군","42366598000","294232097000","","14.40",""
"2013","전남","4687000","전남신안군","44939122000","436949758000","","10.28",""
"2013","경북","4700000","경북본청","1239773465000","5737053000000","","21.61",""
"2013","경북","4711000","경북포항시","369217393000","1101400000000","","33.52",""
"2013","경북","4712000","경북경주시","230889821000","835000000000","","27.65",""
"2013","경북","4713000","경북김천시","131863341000","582000000000","","22.66",""
"2013","경북","4714000","경북안동시","126070973000","736200000000","","17.12",""
"2013","경북","4715000","경북구미시","469477425000","920700000000","","50.99",""
"2013","경북","4716000","경북영주시","90911155000","487400000000","","18.65",""
"2013","경북","4717000","경북영천시","123917520000","578000000000","","21.44",""
"2013","경북","4718000","경북상주시","82478265000","560800000000","","14.71",""
"2013","경북","4719000","경북문경시","90345272000","445147000000","","20.30",""
"2013","경북","4720000","경북경산시","163150756000","568000000000","","28.72",""
"2013","경북","4771000","경북군위군","30017637000","259204000000","","11.58",""
"2013","경북","4772000","경북의성군","54230030000","426800000000","","12.71",""
"2013","경북","4773000","경북청송군","28616734000","270559000000","","10.58",""
"2013","경북","4774000","경북영양군","38586479000","238700000000","","16.17",""
"2013","경북","4775000","경북영덕군","33634714000","308240000000","","10.91",""
"2013","경북","4776000","경북청도군","46802200000","327252000000","","14.30",""
"2013","경북","4777000","경북고령군","39848983000","268462000000","","14.84",""
"2013","경북","4778000","경북성주군","43974134000","298700000000","","14.72",""
"2013","경북","4779000","경북칠곡군","113232441000","395500000000","","28.63",""
"2013","경북","4780000","경북예천군","40621634000","332401000000","","12.22",""
"2013","경북","4781000","경북봉화군","30375163000","297340000000","","10.22",""
"2013","경북","4782000","경북울진군","69243187000","396653171000","","17.46",""
"2013","경북","4783000","경북울릉군","24364405000","155900000000","","15.63",""
"2013","경남","4800000","경남본청","2268158160000","5766731616000","","39.33",""
"2013","경남","4811000","경남창원시","847949226000","1984209261000","","42.73",""
"2013","경남","4813000","경남진주시","268843753000","822342407000","","32.69",""
"2013","경남","4815000","경남통영시","95070029000","452391298000","","21.01",""
"2013","경남","4816000","경남사천시","91684553000","430958578000","","21.27",""
"2013","경남","4817000","경남김해시","355291087000","955090549000","","37.20",""
"2013","경남","4818000","경남밀양시","94967528000","463798171000","","20.48",""
"2013","경남","4819000","경남거제시","226294821000","503114380000","","44.98",""
"2013","경남","4820000","경남양산시","243285039000","682550854000","","35.64",""
"2013","경남","4871000","경남의령군","37642807000","255767380000","","14.72",""
"2013","경남","4872000","경남함안군","68082483000","299305505000","","22.75",""
"2013","경남","4873000","경남창녕군","55879073000","333427548000","","16.76",""
"2013","경남","4874000","경남고성군","53723921000","337149381000","","15.93",""
"2013","경남","4875000","경남남해군","45928597000","298641979000","","15.38",""
"2013","경남","4876000","경남하동군","48318841000","343394392000","","14.07",""
"2013","경남","4877000","경남산청군","43127268000","321596713000","","13.41",""
"2013","경남","4878000","경남함양군","62541053000","345904579000","","18.08",""
"2013","경남","4879000","경남거창군","54590520000","411436458000","","13.27",""
"2013","경남","4880000","경남합천군","56704905000","418083828000","","13.56",""
"2013","제주","4900000","제주본청","982669507000","2999718064000","","32.76",""
