"회계연도","지역명","자치단체코드","자치단체명","자체수입(개편전)","자치단체 예산규모","자체수입(개편후)","재정자립도[최종](개편전)(%)","재정자립도[최종](개편후)(%)"
"2010","대구","2711000","대구중구","44081075000","131800000000","","33.45",""
"2010","대구","2712000","대구동구","60659342000","316300000000","","19.18",""
"2010","대구","2713000","대구서구","33281588000","177900000000","","18.71",""
"2010","대구","2714000","대구남구","31845300000","166735000000","","19.10",""
"2010","대구","2715000","대구북구","68279376000","305700000000","","22.34",""
"2010","대구","2716000","대구수성구","99489570000","307068470000","","32.40",""
"2010","대구","2717000","대구달서구","82033476000","346700000000","","23.66",""
"2010","대구","2771000","대구달성군","128764646000","338700000000","","38.02",""
"2010","인천","2800000","인천본청","2535495121000","3732023404000","","67.94",""
"2010","인천","2811000","인천중구","125317430000","224046931000","","55.93",""
"2010","인천","2812000","인천동구","46400716000","126118207000","","36.79",""
"2010","인천","2813000","인천남구","75343779000","305443807000","","24.67",""
"2010","인천","2814000","인천연수구","87422488000","224930036000","","38.87",""
"2010","인천","2815000","인천남동구","134228116000","356401560000","","37.66",""
"2010","인천","2816000","인천부평구","99714153000","398225675000","","25.04",""
"2010","인천","2817000","인천계양구","53191020000","216822814000","","24.53",""
"2010","인천","2818000","인천서구","133949769000","322630494000","","41.52",""
"2010","인천","2871000","인천강화군","50476549000","352356797000","","14.33",""
"2010","인천","2872000","인천옹진군","62222825000","219223063000","","28.38",""
"2010","광주","2900000","광주본청","1007837364000","2257746326000","","44.64",""
"2010","광주","2911000","광주동구","36589774000","157873209000","","23.18",""
"2010","광주","2912000","광주서구","59396950000","253468380000","","23.43",""
"2010","광주","2913000","광주남구","41172442000","215517766000","","19.10",""
"2010","광주","2914000","광주북구","68529735000","346605431000","","19.77",""
"2010","광주","2915000","광주광산구","71378030000","301347449000","","23.69",""
"2010","대전","3000000","대전본청","1079210753000","2112663000000","","51.08",""
"2010","대전","3011000","대전동구","37358806000","254200000000","","14.70",""
"2010","대전","3012000","대전중구","44436288000","221974129000","","20.02",""
"2010","대전","3013000","대전서구","69690617000","300650929000","","23.18",""
"2010","대전","3014000","대전유성구","80265356000","221104775000","","36.30",""
"2010","대전","3015000","대전대덕구","44968928000","225081000000","","19.98",""
"2010","울산","3100000","울산본청","1017819579000","1579502383000","","64.44",""
"2010","울산","3111000","울산중구","33398183000","168022313000","","19.88",""
"2010","울산","3112000","울산남구","104519269000","230009940000","","45.44",""
"2010","울산","3113000","울산동구","44882593000","127543428000","","35.19",""
"2010","울산","3114000","울산북구","55497481000","152712639000","","36.34",""
"2010","울산","3171000","울산울주군","170336015000","367524151000","","46.35",""
"2010","경기","4100000","경기본청","6057768665000","9940106029000","","60.94",""
"2010","경기","4111000","경기수원시","706968197000","1153278883000","","61.30",""
"2010","경기","4112000","경기성남시","783111777000","1190445653000","","65.78",""
"2010","경기","4120000","경기고양시","567966850000","977790998000","","58.09",""
"2010","경기","4129000","경기용인시","791031261000","1208308577000","","65.47",""
"2010","경기","4115000","경기부천시","410837494000","836433203000","","49.12",""
"2010","경기","4119000","경기안산시","422137099000","817982105000","","51.61",""
"2010","경기","4114000","경기안양시","374969298000","638311099000","","58.74",""
"2010","경기","4123000","경기남양주시","312043645000","702396129000","","44.43",""
"2010","경기","4134000","경기화성시","587912220000","930227303000","","63.20",""
"2010","경기","4117000","경기평택시","390115581000","778541518000","","50.11",""
"2010","경기","4113000","경기의정부시","224501238000","553878475000","","40.53",""
"2010","경기","4125000","경기시흥시","284177180000","513883113000","","55.30",""
"2010","경기","4130000","경기파주시","265363220000","540632399000","","49.08",""
"2010","경기","4116000","경기광명시","181194409000","358290948000","","50.57",""
"2010","경기","4133000","경기김포시","280899333000","551594079000","","50.93",""
"2010","경기","4126000","경기군포시","148897667000","306506984000","","48.58",""
"2010","경기","4135000","경기광주시","238495055000","435365955000","","54.78",""
"2010","경기","4131000","경기이천시","231611945000","456778272000","","50.71",""
"2010","경기","4136000","경기양주시","151002390000","397234657000","","38.01",""
"2010","경기","4124000","경기오산시","113264172000","220747993000","","51.31",""
"2010","경기","4122000","경기구리시","114513569000","246456869000","","46.46",""
"2010","경기","4132000","경기안성시","162193991000","388864286000","","41.71",""
"2010","경기","4137000","경기포천시","137865631000","412580605000","","33.42",""
"2010","경기","4127000","경기의왕시","118188832000","239822633000","","49.28",""
"2010","경기","4128000","경기하남시","122495059000","253608169000","","48.30",""
"2010","경기","4118000","경기동두천시","53619741000","223512054000","","23.99",""
"2010","경기","4121000","경기과천시","97922447000","207734022000","","47.14",""
"2010","경기","4172000","경기여주군","139658523000","344861828000","","40.50",""
"2010","경기","4178000","경기양평군","65955242000","322237510000","","20.47",""
"2010","경기","4177000","경기가평군","83432013000","274068924000","","30.44",""
"2010","경기","4175000","경기연천군","80525129000","293826893000","","27.41",""
"2010","강원","4200000","강원본청","661270936000","3030222000000","","21.82",""
"2010","강원","4211000","강원춘천시","178882334000","570937007000","","31.33",""
"2010","강원","4212000","강원원주시","178572203000","570907944000","","31.28",""
"2010","강원","4213000","강원강릉시","122433504000","505404298000","","24.22",""
"2010","강원","4214000","강원동해시","52431457000","258147988000","","20.31",""
"2010","강원","4215000","강원태백시","68909093000","239794402000","","28.74",""
"2010","강원","4216000","강원속초시","47930122000","214061552000","","22.39",""
"2010","강원","4217000","강원삼척시","59452929000","393998393000","","15.09",""
"2010","강원","4271000","강원홍천군","63389626000","285756246000","","22.18",""
"2010","강원","4272000","강원횡성군","43374640000","230931781000","","18.78",""
"2010","강원","4273000","강원영월군","52870289000","262279476000","","20.16",""
"2010","강원","4274000","강원평창군","35769510000","233571090000","","15.31",""
"2010","강원","4275000","강원정선군","67415350000","318837332000","","21.14",""
"2010","강원","4276000","강원철원군","28898011000","228196206000","","12.66",""
"2010","강원","4277000","강원화천군","33610959000","206834265000","","16.25",""
"2010","강원","4278000","강원양구군","27480429000","185131319000","","14.84",""
"2010","강원","4279000","강원인제군","25225146000","221358142000","","11.40",""
"2010","강원","4280000","강원고성군","35452432000","220810025000","","16.06",""
"2010","강원","4281000","강원양양군","29351190000","180052568000","","16.30",""
"2010","충북","4300000","충북본청","664662295000","2520420936000","","26.37",""
"2010","충북","4311000","충북청주시","306475262000","803234564000","","38.16",""
"2010","충북","4312000","충북충주시","139717152000","556670894000","","25.10",""
"2010","충북","4313000","충북제천시","101944523000","427064575000","","23.87",""
"2010","충북","4371000","충북청원군","144112788000","416463903000","","34.60",""
"2010","충북","4372000","충북보은군","34876584000","224863348000","","15.51",""
"2010","충북","4373000","충북옥천군","44935526000","239043581000","","18.80",""
"2010","충북","4374000","충북영동군","51858561000","265904488000","","19.50",""
"2010","충북","4379000","충북증평군","27681923000","131206367000","","21.10",""
"2010","충북","4375000","충북진천군","73601737000","246867287000","","29.81",""
"2010","충북","4376000","충북괴산군","47341955000","272931099000","","17.35",""
"2010","충북","4377000","충북음성군","84283265000","281670607000","","29.92",""
"2010","충북","4378000","충북단양군","43702295000","232858022000","","18.77",""
"2010","충남","4400000","충남본청","1000548173000","3514910679000","","28.47",""
"2010","충남","4411000","충남천안시","409903521000","766000000000","","53.51",""
"2010","충남","4412000","충남공주시","96064299000","451800000000","","21.26",""
"2010","충남","4413000","충남보령시","93116314000","417490851000","","22.30",""
"2010","충남","4414000","충남아산시","263120092000","562730000000","","46.76",""
"2010","충남","4415000","충남서산시","130506911000","455439156000","","28.66",""
"2010","충남","4416000","충남논산시","78454268000","419677470000","","18.69",""
"2010","충남","4417000","충남계룡시","23041435000","94630000000","","24.35",""
"2010","충남","4471000","충남금산군","60799513000","275223742000","","22.09",""
"2010","충남","4472000","충남연기군","97436332000","280271205000","","34.77",""
"2010","충남","4473000","충남부여군","67354751000","402400000000","","16.74",""
"2010","충남","4474000","충남서천군","37179996000","291554413000","","12.75",""
"2010","충남","4475000","충남청양군","41527775000","245463652000","","16.92",""
"2010","충남","4476000","충남홍성군","103417198000","359184139000","","28.79",""
"2010","충남","4477000","충남예산군","56202071000","323951000000","","17.35",""
"2010","충남","4478000","충남태안군","67460802000","347926054000","","19.39",""
"2010","충남","4479000","충남당진군","166851715000","460373771000","","36.24",""
"2010","전북","4500000","전북본청","650951803000","3406103747000","","19.11",""
"2010","전북","4511000","전북전주시","288161308000","845504095000","","34.08",""
"2010","전북","4512000","전북군산시","168774241000","611322540000","","27.61",""
"2010","전북","4513000","전북익산시","165999195000","665472110000","","24.94",""
"2010","전북","4514000","전북정읍시","66802494000","449009404000","","14.88",""
"2010","전북","4515000","전북남원시","44052353000","448284587000","","9.83",""
"2010","전북","4516000","전북김제시","67746684000","443657230000","","15.27",""
"2010","전북","4571000","전북완주군","86546777000","424099020000","","20.41",""
"2010","전북","4572000","전북진안군","29149070000","248032679000","","11.75",""
"2010","전북","4573000","전북무주군","37718117000","227122823000","","16.61",""
"2010","전북","4574000","전북장수군","27564040000","213661121000","","12.90",""
"2010","전북","4575000","전북임실군","37594636000","263232873000","","14.28",""
"2010","전북","4576000","전북순창군","26963039000","234590000000","","11.49",""
"2010","전북","4577000","전북고창군","44231220000","382236519000","","11.57",""
"2010","전북","4578000","전북부안군","40925268000","301566924000","","13.57",""
"2010","전남","4600000","전남본청","683317008000","4611894018000","","14.82",""
"2010","전남","4611000","전남목포시","128853098000","433978083000","","29.69",""
"2010","전남","4612000","전남여수시","214416257000","730665560000","","29.35",""
"2010","전남","4613000","전남순천시","159246051000","622298261000","","25.59",""
"2010","전남","4614000","전남나주시","94820990000","469549141000","","20.19",""
"2010","전남","4615000","전남광양시","149250245000","393240972000","","37.95",""
"2010","전남","4671000","전남담양군","53313941000","281174781000","","18.96",""
"2010","전남","4672000","전남곡성군","23552335000","223916871000","","10.52",""
"2010","전남","4673000","전남구례군","19468100000","200011812000","","9.73",""
"2010","전남","4674000","전남고흥군","49476561000","393762692000","","12.57",""
"2010","전남","4675000","전남보성군","43897159000","306212557000","","14.34",""
"2010","전남","4676000","전남화순군","102070619000","389084297000","","26.23",""
"2010","전남","4677000","전남장흥군","33918894000","291064351000","","11.65",""
"2010","전남","4678000","전남강진군","36213638000","266716285000","","13.58",""
"2010","전남","4679000","전남해남군","56215462000","379651410000","","14.81",""
"2010","전남","4680000","전남영암군","72014075000","297640311000","","24.20",""
"2010","전남","4681000","전남무안군","55861640000","301095650000","","18.55",""
"2010","전남","4682000","전남함평군","28671007000","237477975000","","12.07",""
"2010","전남","4683000","전남영광군","51163765000","282898647000","","18.09",""
"2010","전남","4684000","전남장성군","46518090000","276845399000","","16.80",""
"2010","전남","4685000","전남완도군","45811179000","313198485000","","14.63",""
"2010","전남","4686000","전남진도군","45253922000","264745042000","","17.09",""
"2010","전남","4687000","전남신안군","41926965000","407141270000","","10.30",""
"2010","경북","4700000","경북본청","1059138238000","4552985000000","","23.26",""
"2010","경북","4711000","경북포항시","413271884000","945100000000","","43.73",""
"2010","경북","4712000","경북경주시","187145266000","690000000000","","27.12",""
"2010","경북","4713000","경북김천시","90419110000","455400000000","","19.85",""
"2010","경북","4714000","경북안동시","113867479000","635100000000","","17.93",""
"2010","경북","4715000","경북구미시","331699443000","738300000000","","44.93",""
"2010","경북","4716000","경북영주시","70960782000","377200000000","","18.81",""
"2010","경북","4717000","경북영천시","101853637000","442700000000","","23.01",""
"2010","경북","4718000","경북상주시","68781609000","517965000000","","13.28",""
"2010","경북","4719000","경북문경시","72490265000","364700000000","","19.88",""
"2010","경북","4720000","경북경산시","135895312000","447700000000","","30.35",""
"2010","경북","4771000","경북군위군","26243024000","197181000000","","13.31",""
"2010","경북","4772000","경북의성군","49158063000","357967000000","","13.73",""
"2010","경북","4773000","경북청송군","25648864000","210129000000","","12.21",""
"2010","경북","4774000","경북영양군","23407531000","191340000000","","12.23",""
"2010","경북","4775000","경북영덕군","33187337000","269656000000","","12.31",""
"2010","경북","4776000","경북청도군","40587451000","245200000000","","16.55",""
"2010","경북","4777000","경북고령군","36181456000","202054000000","","17.91",""
"2010","경북","4778000","경북성주군","41736207000","236600000000","","17.64",""
"2010","경북","4779000","경북칠곡군","79876405000","287521000000","","27.78",""
"2010","경북","4780000","경북예천군","31236184000","249655065000","","12.51",""
"2010","경북","4781000","경북봉화군","35652084000","254400000000","","14.01",""
"2010","경북","4782000","경북울진군","66251795000","311260252000","","21.29",""
"2010","경북","4783000","경북울릉군","17883932000","142150000000","","12.58",""
"2010","경남","4800000","경남본청","1744392799000","4768934577000","","36.58",""
"2010","경남","4811000","경남창원시","838781433000","1755691085000","","47.78",""
"2010","경남","4813000","경남진주시","174348374000","692924450000","","25.16",""
"2010","경남","4815000","경남통영시","91751478000","396924615000","","23.12",""
"2010","경남","4816000","경남사천시","65698312000","358507457000","","18.33",""
"2010","경남","4817000","경남김해시","329017506000","832553201000","","39.52",""
"2010","경남","4818000","경남밀양시","88025454000","387208235000","","22.73",""
"2010","경남","4819000","경남거제시","186409313000","443982827000","","41.99",""
"2010","경남","4820000","경남양산시","225605222000","555683188000","","40.60",""
"2010","경남","4871000","경남의령군","34938743000","216306713000","","16.15",""
"2010","경남","4872000","경남함안군","69079008000","260837189000","","26.48",""
"2010","경남","4873000","경남창녕군","59235732000","289893575000","","20.43",""
"2010","경남","4874000","경남고성군","45670612000","281944743000","","16.20",""
"2010","경남","4875000","경남남해군","36654715000","249594471000","","14.69",""
"2010","경남","4876000","경남하동군","45269181000","281504468000","","16.08",""
"2010","경남","4877000","경남산청군","32049375000","269738037000","","11.88",""
"2010","경남","4878000","경남함양군","45004885000","296653334000","","15.17",""
"2010","경남","4879000","경남거창군","32326492000","329262200000","","9.82",""
"2010","경남","4880000","경남합천군","46261579000","347719996000","","13.30",""
"2010","제주","4900000","제주본청","602649699000","2256720346000","","26.70",""
