"회계연도","지역명","자치단체코드","자치단체명","자체수입(개편전)","자치단체 예산규모","자체수입(개편후)","재정자립도[최종](개편전)(%)","재정자립도[최종](개편후)(%)"
"2011","충남","4417000","충남계룡시","27041129000","106459000000","","25.40",""
"2011","충남","4471000","충남금산군","50067510000","280005620000","","17.88",""
"2011","충남","4472000","충남연기군","73170761000","251047938000","","29.15",""
"2011","충남","4473000","충남부여군","52448654000","368554000000","","14.23",""
"2011","충남","4474000","충남서천군","48452549000","299481000000","","16.18",""
"2011","충남","4475000","충남청양군","45929160000","241380089000","","19.03",""
"2011","충남","4476000","충남홍성군","71996738000","350854287000","","20.52",""
"2011","충남","4477000","충남예산군","56354834000","334100000000","","16.87",""
"2011","충남","4478000","충남태안군","61673439000","303952274000","","20.29",""
"2011","충남","4479000","충남당진군","177685343000","500742228000","","35.48",""
"2011","전북","4500000","전북본청","669911083000","3623431853000","","18.49",""
"2011","전북","4511000","전북전주시","319593327000","929304915000","","34.39",""
"2011","전북","4512000","전북군산시","188794077000","680182055000","","27.76",""
"2011","전북","4513000","전북익산시","183211255000","692179786000","","26.47",""
"2011","전북","4514000","전북정읍시","84081942000","562406710000","","14.95",""
"2011","전북","4515000","전북남원시","35182212000","434624842000","","8.09",""
"2011","전북","4516000","전북김제시","59097024000","497699509000","","11.87",""
"2011","전북","4571000","전북완주군","132558928000","523122184000","","25.34",""
"2011","전북","4572000","전북진안군","30123151000","234419067000","","12.85",""
"2011","전북","4573000","전북무주군","36089048000","235157001000","","15.35",""
"2011","전북","4574000","전북장수군","23796505000","216752074000","","10.98",""
"2011","전북","4575000","전북임실군","36226840000","285254891000","","12.70",""
"2011","전북","4576000","전북순창군","28884348000","234220000000","","12.33",""
"2011","전북","4577000","전북고창군","36722578000","414938716000","","8.85",""
"2011","전북","4578000","전북부안군","49860108000","332856512000","","14.98",""
"2011","전남","4600000","전남본청","784601882000","4993309872000","","15.71",""
"2011","전남","4611000","전남목포시","122652786000","459920348000","","26.67",""
"2011","전남","4612000","전남여수시","249635430000","817854110000","","30.52",""
"2011","전남","4613000","전남순천시","151835591000","653254773000","","23.24",""
"2011","전남","4614000","전남나주시","101504516000","502027508000","","20.22",""
"2011","전남","4615000","전남광양시","171325337000","419217341000","","40.87",""
"2011","전남","4671000","전남담양군","53159620000","280115070000","","18.98",""
"2011","전남","4672000","전남곡성군","28250712000","235543486000","","11.99",""
"2011","전남","4673000","전남구례군","24954888000","209800000000","","11.89",""
"2011","전남","4674000","전남고흥군","42819809000","403904799000","","10.60",""
"2011","전남","4675000","전남보성군","43798257000","307190322000","","14.26",""
"2011","전남","4676000","전남화순군","93227628000","389537087000","","23.93",""
"2011","전남","4677000","전남장흥군","39054843000","297171825000","","13.14",""
"2011","전남","4678000","전남강진군","39463765000","269064089000","","14.67",""
"2011","전남","4679000","전남해남군","51607696000","414149454000","","12.46",""
"2011","전남","4680000","전남영암군","82494870000","328832923000","","25.09",""
"2011","전남","4681000","전남무안군","42293056000","309641934000","","13.66",""
"2011","전남","4682000","전남함평군","28225868000","250508170000","","11.27",""
"2011","전남","4683000","전남영광군","43863491000","313209986000","","14.00",""
"2011","전남","4684000","전남장성군","50549248000","312236562000","","16.19",""
"2011","전남","4685000","전남완도군","35449695000","335444050000","","10.57",""
"2011","전남","4686000","전남진도군","36034835000","273102600000","","13.19",""
"2011","전남","4687000","전남신안군","34339522000","411890331000","","8.34",""
"2011","경북","4700000","경북본청","1140077680000","4985817678000","","22.87",""
"2011","경북","4711000","경북포항시","388263598000","964700000000","","40.25",""
"2011","경북","4712000","경북경주시","187865436000","728500000000","","25.79",""
"2011","경북","4713000","경북김천시","92960231000","493600000000","","18.83",""
"2011","경북","4714000","경북안동시","103586490000","637200000000","","16.26",""
"2011","경북","4715000","경북구미시","319115855000","724500000000","","44.05",""
"2011","경북","4716000","경북영주시","69257984000","406800000000","","17.03",""
"2011","경북","4717000","경북영천시","92391520000","506000000000","","18.26",""
"2011","경북","4718000","경북상주시","74734474000","543600000000","","13.75",""
"2011","경북","4719000","경북문경시","78824500000","391261000000","","20.15",""
"2011","경북","4720000","경북경산시","141094999000","480000000000","","29.39",""
"2011","경북","4771000","경북군위군","25753527000","210586000000","","12.23",""
"2011","경북","4772000","경북의성군","41893323000","371552747000","","11.28",""
"2011","경북","4773000","경북청송군","25318096000","210313000000","","12.04",""
"2011","경북","4774000","경북영양군","22257318000","190300000000","","11.70",""
"2011","경북","4775000","경북영덕군","30170358000","270465000000","","11.15",""
"2011","경북","4776000","경북청도군","36431229000","288100000000","","12.65",""
"2011","경북","4777000","경북고령군","36820496000","217055000000","","16.96",""
"2011","경북","4778000","경북성주군","39813796000","248023000000","","16.05",""
"2011","경북","4779000","경북칠곡군","79439060000","320500000000","","24.79",""
"2011","경북","4780000","경북예천군","32743712000","286379000000","","11.43",""
"2011","경북","4781000","경북봉화군","45113265000","280500000000","","16.08",""
"2011","경북","4782000","경북울진군","53752525000","301245084000","","17.84",""
"2011","경북","4783000","경북울릉군","23641902000","135300000000","","17.47",""
"2011","경남","4800000","경남본청","1861722879000","5151137609000","","36.14",""
"2011","경남","4811000","경남창원시","878470528000","1895717859000","","46.34",""
"2011","경남","4813000","경남진주시","184480139000","676706424000","","27.26",""
"2011","경남","4815000","경남통영시","139981315000","437540214000","","31.99",""
"2011","경남","4816000","경남사천시","75987722000","391619306000","","19.40",""
"2011","경남","4817000","경남김해시","314859003000","843047003000","","37.35",""
"2011","경남","4818000","경남밀양시","80307243000","456765883000","","17.58",""
"2011","경남","4819000","경남거제시","206936909000","461248776000","","44.86",""
"2011","경남","4820000","경남양산시","235170869000","568016087000","","41.40",""
"2011","경남","4871000","경남의령군","37852822000","241039593000","","15.70",""
"2011","경남","4872000","경남함안군","60047309000","265996542000","","22.57",""
"2011","경남","4873000","경남창녕군","59979055000","320342127000","","18.72",""
"2011","경남","4874000","경남고성군","51240720000","302899433000","","16.92",""
"2011","경남","4875000","경남남해군","45237038000","292316410000","","15.48",""
"2011","경남","4876000","경남하동군","42884954000","328507936000","","13.05",""
"2011","경남","4877000","경남산청군","28057613000","287587160000","","9.76",""
"2011","경남","4878000","경남함양군","46035448000","317727117000","","14.49",""
"2011","경남","4879000","경남거창군","30551311000","357294659000","","8.55",""
"2011","경남","4880000","경남합천군","42994578000","350924024000","","12.25",""
"2011","제주","4900000","제주본청","683454349000","2404158055000","","28.43",""
