"회계연도","지역명","자치단체코드","자치단체명","교부액","세출결산액","교부액비율(%)"
"2011","울산","3171000","울산울주군","5466494560","349538156110","1.56"
"2011","경기","4100000","경기본청","157777908610","12196307295250","1.29"
"2011","경기","4111000","경기수원시","33262534521","1095909357978","3.04"
"2011","경기","4112000","경기성남시","18015274570","1152255486600","1.56"
"2011","경기","4120000","경기고양시","35893765710","1027267604480","3.49"
"2011","경기","4129000","경기용인시","17479114240","1216267823098","1.44"
"2011","경기","4115000","경기부천시","17905055260","795312270940","2.25"
"2011","경기","4119000","경기안산시","22975737500","788868373900","2.91"
"2011","경기","4114000","경기안양시","11372684980","597263781930","1.90"
"2011","경기","4123000","경기남양주시","25964628950","689619559860","3.77"
"2011","경기","4134000","경기화성시","37915706760","849577257240","4.46"
"2011","경기","4117000","경기평택시","83500323422","723639397422","11.54"
"2011","경기","4113000","경기의정부시","45445777850","514438292986","8.83"
"2011","경기","4125000","경기시흥시","28316878661","508906943428","5.56"
"2011","경기","4130000","경기파주시","10037659170","588671254311","1.71"
"2011","경기","4116000","경기광명시","6167266180","344802386730","1.79"
"2011","경기","4133000","경기김포시","30679195850","503368321860","6.09"
"2011","경기","4126000","경기군포시","13729458024","295088303191","4.65"
"2011","경기","4135000","경기광주시","11001933900","451364450444","2.44"
"2011","경기","4131000","경기이천시","16906298570","446864043477","3.78"
"2011","경기","4136000","경기양주시","4926641300","422266652540","1.17"
"2011","경기","4124000","경기오산시","7880563161","219380835741","3.59"
"2011","경기","4122000","경기구리시","2612122530","219378215820","1.19"
"2011","경기","4132000","경기안성시","6897521360","423390433591","1.63"
"2011","경기","4137000","경기포천시","10736669231","436872169956","2.46"
"2011","경기","4127000","경기의왕시","3775262880","222580420980","1.70"
"2011","경기","4128000","경기하남시","10304582390","256513088200","4.02"
"2011","경기","4118000","경기동두천시","35362625950","223947197300","15.79"
"2011","경기","4121000","경기과천시","6053605950","204118762205","2.97"
"2011","경기","4172000","경기여주군","7424344515","337155372643","2.20"
"2011","경기","4178000","경기양평군","8035811910","349829832560","2.30"
"2011","경기","4177000","경기가평군","6229651330","254066232260","2.45"
"2011","경기","4175000","경기연천군","8807457720","283883674106","3.10"
"2011","강원","4200000","강원도본청","40045205510","3177747234928","1.26"
"2011","강원","4211000","강원춘천시","14931660127","594375259905","2.51"
"2011","강원","4212000","강원원주시","11894642730","581958708420","2.04"
"2011","강원","4213000","강원강릉시","11272568790","496467092323","2.27"
"2011","강원","4214000","강원동해시","8142747898","244562782579","3.33"
"2011","강원","4215000","강원태백시","5092322000","202430216120","2.52"
"2011","강원","4216000","강원속초시","6418766448","199084188670","3.22"
"2011","강원","4217000","강원삼척시","7841046606","356798637781","2.20"
"2011","강원","4271000","강원홍천군","7514287940","293376088910","2.56"
"2011","강원","4272000","강원횡성군","10472864920","235592462223","4.45"
"2011","강원","4273000","강원영월군","9334321402","268035309376","3.48"
"2011","강원","4274000","강원평창군","6890955625","215257163125","3.20"
"2011","강원","4275000","강원정선군","6843128905","285407520545","2.40"
"2011","강원","4276000","강원철원군","4272365631","240403193209","1.78"
"2011","강원","4277000","강원화천군","8368276482","193795802020","4.32"
"2011","강원","4278000","강원양구군","4525834746","190074060857","2.38"
"2011","강원","4279000","강원인제군","4633208810","219869904612","2.11"
"2011","강원","4280000","강원고성군","7399462385","216967481589","3.41"
"2011","강원","4281000","강원양양군","6287493520","179281258703","3.51"
"2011","충북","4300000","충북본청","29967026990","2682121435080","1.12"
"2011","충북","4311000","충북청주시","24734880660","782950278630","3.16"
"2011","충북","4312000","충북충주시","14175791580","584783989960","2.42"
"2011","충북","4313000","충북제천시","7654938570","403620803520","1.90"
"2011","충북","4371000","충북청원군","18310341590","420128645710","4.36"
"2011","충북","4372000","충북보은군","8189225210","218447101840","3.75"
"2011","충북","4373000","충북옥천군","4223167090","222887456970","1.89"
"2011","충북","4374000","충북영동군","8637405690","266946186650","3.24"
"2011","충북","4379000","충북증평군","4015287360","130351385220","3.08"
"2011","충북","4375000","충북진천군","4311043840","255753441130","1.69"
"2011","충북","4376000","충북괴산군","7819437180","249261975840","3.14"
"2011","충북","4377000","충북음성군","5680185210","292948908485","1.94"
"2011","충북","4378000","충북단양군","13567956240","222847491440","6.09"
"2011","충남","4400000","충남본청","32703979026","3812001270861","0.86"
"2011","충남","4411000","충남천안시","18370836871","752532822407","2.44"
"2011","충남","4412000","충남공주시","10956455130","413379402700","2.65"
"2011","충남","4413000","충남보령시","11066470010","413320641222","2.68"
"2011","충남","4414000","충남아산시","14221776470","577712763151","2.46"
"2011","충남","4415000","충남서산시","8023688492","443897053497","1.81"
"2011","충남","4416000","충남논산시","10969217510","394671243580","2.78"
"2011","충남","4417000","충남계룡시","2107120390","101576415774","2.07"
"2011","충남","4471000","충남금산군","9656818746","270807750848","3.57"
"2011","충남","4472000","충남연기군","9845761650","251281094860","3.92"
"2011","충남","4473000","충남부여군","11782527900","365435096870","3.22"
"2011","충남","4474000","충남서천군","12260542142","268743686178","4.56"
"2011","충남","4475000","충남청양군","6911294680","224424389651","3.08"
"2011","충남","4476000","충남홍성군","7269773180","323035040761","2.25"
"2011","충남","4477000","충남예산군","8154976290","331169581047","2.46"
"2011","충남","4478000","충남태안군","5493511500","296071988035","1.86"
"2011","충남","4479000","충남당진군","9586392550","493921993580","1.94"
"2011","전북","4500000","전북본청","66280619820","3706370037279","1.79"
"2011","전북","4511000","전북전주시","27330449230","873984823070","3.13"
"2011","전북","4512000","전북군산시","17442622017","645465491687","2.70"
"2011","전북","4513000","전북익산시","24815233010","712073309217","3.48"
"2011","전북","4514000","전북정읍시","7329578365","487580621440","1.50"
"2011","전북","4515000","전북남원시","9738284620","442753817451","2.20"
"2011","전북","4516000","전북김제시","4877972752","462367911348","1.05"
"2011","전북","4571000","전북완주군","8437247470","467659433420","1.80"
"2011","전북","4572000","전북진안군","4622474230","223689092450","2.07"
"2011","전북","4573000","전북무주군","6863896560","214636400528","3.20"
"2011","전북","4574000","전북장수군","4947205680","201987558580","2.45"
"2011","전북","4575000","전북임실군","5615856040","266553769738","2.11"
"2011","전북","4576000","전북순창군","4467311725","227561586097","1.96"
"2011","전북","4577000","전북고창군","7403356130","415586060320","1.78"
"2011","전북","4578000","전북부안군","4319626670","308486008850","1.40"
"2011","전남","4600000","전남본청","72722316290","5142149804980","1.41"
"2011","전남","4611000","전남목포시","8686772290","435647838520","1.99"
"2011","전남","4612000","전남여수시","17898877000","744660242420","2.40"
"2011","전남","4613000","전남순천시","8739426270","627701530176","1.39"
"2011","전남","4614000","전남나주시","6270809600","451814408590","1.39"
"2011","전남","4615000","전남광양시","14377579590","387289347474","3.71"
"2011","전남","4671000","전남담양군","11339270670","263904451710","4.30"
"2011","전남","4672000","전남곡성군","4527821484","219733094868","2.06"
"2011","전남","4673000","전남구례군","7645468020","188127824299","4.06"
"2011","전남","4674000","전남고흥군","7860084380","381095602340","2.06"
"2011","전남","4675000","전남보성군","14640115260","280120826632","5.23"
"2011","전남","4676000","전남화순군","7119030180","354473835994","2.01"
"2011","전남","4677000","전남장흥군","15682281430","265215769190","5.91"
"2011","전남","4678000","전남강진군","13117905068","258532346960","5.07"
"2011","전남","4679000","전남해남군","22660332570","377570065900","6.00"
"2011","전남","4680000","전남영암군","8338455490","301624751680","2.76"
"2011","전남","4681000","전남무안군","22019631410","298139332350","7.39"
"2011","전남","4682000","전남함평군","6368655710","222949636130","2.86"
"2011","전남","4683000","전남영광군","11965023890","270265917710","4.43"
"2011","전남","4684000","전남장성군","9027893380","280126699460","3.22"
"2011","전남","4685000","전남완도군","14173362490","306078291910","4.63"
"2011","전남","4686000","전남진도군","17024716498","242431024942","7.02"
"2011","전남","4687000","전남신안군","19214129660","365735783610","5.25"
"2011","경북","4700000","경북본청","83288625277","5035824705502","1.65"
"2011","경북","4711000","경북포항시","16874598620","950685636411","1.77"
"2011","경북","4712000","경북경주시","54805533600","685030691442","8.00"
"2011","경북","4713000","경북김천시","15018486330","432195553780","3.47"
"2011","경북","4714000","경북안동시","26011698488","621216976246","4.19"
"2011","경북","4715000","경북구미시","17340765590","698782992170","2.48"
"2011","경북","4716000","경북영주시","19715787785","374244743965","5.27"
"2011","경북","4717000","경북영천시","15112245229","427011948235","3.54"
"2011","경북","4718000","경북상주시","12233718515","509372531490","2.40"
"2011","경북","4719000","경북문경시","10976365130","370460879870","2.96"
"2011","경북","4720000","경북경산시","7929079429","441318486260","1.80"
"2011","경북","4771000","경북군위군","4232098002","188022585999","2.25"
"2011","경북","4772000","경북의성군","7105628220","361471972950","1.97"
"2011","경북","4773000","경북청송군","4727422160","195422268137","2.42"
"2011","경북","4774000","경북영양군","5643931230","176331274817","3.20"
"2011","경북","4775000","경북영덕군","5490558260","262560841325","2.09"
"2011","경북","4776000","경북청도군","10642506370","244189523398","4.36"
"2011","경북","4777000","경북고령군","6362884310","199919282020","3.18"
"2011","경북","4778000","경북성주군","7440066160","229437179840","3.24"
"2011","경북","4779000","경북칠곡군","2937467270","295731660230","0.99"
"2011","경북","4780000","경북예천군","4833254960","264688157879","1.83"
"2011","경북","4781000","경북봉화군","5673725200","261602389680","2.17"
"2011","경북","4782000","경북울진군","8156824030","292565718859","2.79"
"2011","경북","4783000","경북울릉군","3928125996","118665595459","3.31"
"2011","경남","4800000","경남본청","48754968940","5470906719037","0.89"
"2011","경남","4811000","경남창원시","37823669735","1819396262722","2.08"
"2011","경남","4813000","경남진주시","22122229290","576275379060","3.84"
"2011","경남","4815000","경남통영시","13005129560","382673938560","3.40"
"2011","경남","4816000","경남사천시","9135797890","351667470520","2.60"
"2011","경남","4817000","경남김해시","13045312880","812523820874","1.61"
"2011","경남","4818000","경남밀양시","9057746017","402461686980","2.25"
"2011","경남","4819000","경남거제시","7430773660","429738769644","1.73"
"2011","경남","4820000","경남양산시","9348770421","533129287015","1.75"
"2011","경남","4871000","경남의령군","6685473960","224471143515","2.98"
"2011","경남","4872000","경남함안군","4265956045","253963677909","1.68"
"2011","경남","4873000","경남창녕군","7335038009","297314492955","2.47"
"2011","경남","4874000","경남고성군","6185600050","289104402398","2.14"
"2011","경남","4875000","경남남해군","9667945812","248133028605","3.90"
"2011","경남","4876000","경남하동군","8487441410","290381547563","2.92"
"2011","경남","4877000","경남산청군","9730641230","262800127000","3.70"
"2011","경남","4878000","경남함양군","6903811260","289882026980","2.38"
"2011","경남","4879000","경남거창군","11906037490","335238266240","3.55"
"2011","경남","4880000","경남합천군","19652702290","344967179696","5.70"
"2011","제주","4900000","제주도본청","96874028720","2337952749479","4.14"
