"회계연도","지역명","자치단체코드","자치단체명","교부액","세출결산액","교부액비율(%)"
"2015","서울","1100000","서울본청","386932994906","18448024250827","2.10"
"2015","서울","1111000","서울종로구","17581150130","291938160920","6.02"
"2015","서울","1112000","서울중구","17857395260","274018216798","6.52"
"2015","서울","1113000","서울용산구","15533324670","282550929941","5.50"
"2015","서울","1114000","서울성동구","61230223750","357723213820","17.12"
"2015","서울","1115000","서울광진구","68914657880","364590710220","18.90"
"2015","서울","1116000","서울동대문구","69093433510","404255415106","17.09"
"2015","서울","1117000","서울중랑구","85563133100","441696170263","19.37"
"2015","서울","1118000","서울성북구","49449032886","495393629284","9.98"
"2015","서울","1119000","서울강북구","64582192698","424830787877","15.20"
"2015","서울","1120000","서울도봉구","33924541866","398289744434","8.52"
"2015","서울","1121000","서울노원구","15047687650","623848341650","2.41"
"2015","서울","1122000","서울은평구","101101283565","502421998273","20.12"
"2015","서울","1123000","서울서대문구","55107900670","347927717561","15.84"
"2015","서울","1124000","서울마포구","75063321287","411311073415","18.25"
"2015","서울","1125000","서울양천구","89029852220","439516398528","20.26"
"2015","서울","1126000","서울강서구","111110165090","578386361530","19.21"
"2015","서울","1127000","서울구로구","87047792380","440833810380","19.75"
"2015","서울","1128000","서울금천구","6583488820","312519490890","2.11"
"2015","서울","1129000","서울영등포구","78196911043","427801662805","18.28"
"2015","서울","1130000","서울동작구","60307330392","377443167058","15.98"
"2015","서울","1131000","서울관악구","83511533950","471571548030","17.71"
"2015","서울","1132000","서울서초구","3072683896","392272130982","0.78"
"2015","서울","1133000","서울강남구","24188843557","569455999447","4.25"
"2015","서울","1134000","서울송파구","120069819471","520779247125","23.06"
"2015","서울","1135000","서울강동구","28214614580","426830125837","6.61"
"2015","부산","2600000","부산본청","223915709690","7554276896240","2.96"
"2015","부산","2611000","부산중구","5392421910","113369937450","4.76"
"2015","부산","2612000","부산서구","21729651980","219701211900","9.89"
"2015","부산","2613000","부산동구","16042993590","192838812940","8.32"
"2015","부산","2614000","부산영도구","15483653140","218728019210","7.08"
"2015","부산","2615000","부산부산진구","24859441150","392979782360","6.33"
"2015","부산","2616000","부산동래구","29115367140","271149998500","10.74"
"2015","부산","2617000","부산남구","12084667320","303705396730","3.98"
"2015","부산","2618000","부산북구","29116424530","340021756320","8.56"
"2015","부산","2619000","부산해운대구","10873425190","435500473960","2.50"
"2015","부산","2620000","부산사하구","22177719240","383504378970","5.78"
"2015","부산","2621000","부산금정구","50873951610","292106479510","17.42"
"2015","부산","2622000","부산강서구","27476223050","232011187288","11.84"
"2015","부산","2623000","부산연제구","27833951950","240192395340","11.59"
"2015","부산","2624000","부산수영구","12444393050","212505913360","5.86"
"2015","부산","2625000","부산사상구","17568605410","287458824100","6.11"
"2015","부산","2671000","부산기장군","25381851210","469706639121","5.40"
"2015","대구","2700000","대구본청","243104258063","5178376726958","4.69"
"2015","대구","2711000","대구중구","20890711340","177035065690","11.80"
"2015","대구","2712000","대구동구","68760396710","436605613086","15.75"
"2015","대구","2713000","대구서구","46207349640","260552179360","17.73"
"2015","대구","2714000","대구남구","38508626113","237854176211","16.19"
"2015","대구","2715000","대구북구","98694101310","448255802304","22.02"
"2015","대구","2716000","대구수성구","45905195950","430264641060","10.67"
"2015","대구","2717000","대구달서구","49906756815","547611281172","9.11"
"2015","대구","2771000","대구달성군","41526361105","430372490406","9.65"
"2015","인천","2800000","인천본청","90415287724","5997491448782","1.51"
"2015","인천","2811000","인천중구","16834602672","247486943395","6.80"
"2015","인천","2812000","인천동구","23353708400","151662432256","15.40"
"2015","인천","2813000","인천남구","41613502776","451338232406","9.22"
"2015","인천","2814000","인천연수구","26369785069","299679741177","8.80"
"2015","인천","2815000","인천남동구","19937861311","498275087026","4.00"
"2015","인천","2816000","인천부평구","15209602574","554778720933","2.74"
"2015","인천","2817000","인천계양구","29560298440","324796638369","9.10"
"2015","인천","2818000","인천서구","34402970653","491059746010","7.01"
"2015","인천","2871000","인천강화군","35637337068","363529691577","9.80"
"2015","인천","2872000","인천옹진군","40925435640","231201763850","17.70"
"2015","광주","2900000","광주본청","131911565020","3514505599042","3.75"
"2015","광주","2911000","광주동구","39160035110","215947315700","18.13"
"2015","광주","2912000","광주서구","28426618250","350894080382","8.10"
"2015","광주","2913000","광주남구","34321904900","308034264650","11.14"
"2015","광주","2914000","광주북구","111871973344","498441445616","22.44"
"2015","광주","2915000","광주광산구","44832573407","473967357288","9.46"
"2015","대전","3000000","대전본청","55468954040","3041359073556","1.82"
"2015","대전","3011000","대전동구","24493868350","353676480840","6.93"
"2015","대전","3012000","대전중구","25298891200","340009759040","7.44"
"2015","대전","3013000","대전서구","51166083040","473323972616","10.81"
"2015","대전","3014000","대전유성구","36476209370","383739546387","9.51"
"2015","대전","3015000","대전대덕구","25249213110","296716394401","8.51"
"2015","울산","3100000","울산본청","62052177230","2209382701787","2.81"
"2015","울산","3111000","울산중구","18383786049","259443079261","7.09"
"2015","울산","3112000","울산남구","28061261173","338553084823","8.29"
"2015","울산","3113000","울산동구","19361575970","211502697492","9.15"
"2015","울산","3114000","울산북구","28166903694","228220371782","12.34"
"2015","울산","3171000","울산울주군","60834163970","575812827083","10.56"
"2015","세종","3200000","세종본청","63871522831","792202110641","8.06"
"2015","경기","4100000","경기본청","246514003140","16770049927625","1.47"
"2015","경기","4111000","경기수원시","103998861240","1678290812107","6.20"
"2015","경기","4112000","경기성남시","58615221140","1545332242950","3.79"
"2015","경기","4120000","경기고양시","143567040070","1285186446750","11.17"
"2015","경기","4129000","경기용인시","219294103134","1639394890759","13.38"
"2015","경기","4115000","경기부천시","86292681900","1122447658740","7.69"
"2015","경기","4119000","경기안산시","66471803130","1037261652760","6.41"
"2015","경기","4114000","경기안양시","42970596908","821484941424","5.23"
"2015","경기","4123000","경기남양주시","52749186180","911328682162","5.79"
"2015","경기","4134000","경기화성시","101857642041","1424817135070","7.15"
"2015","경기","4117000","경기평택시","64003289818","995492394235","6.43"
"2015","경기","4113000","경기의정부시","27573448834","707985923058","3.89"
"2015","경기","4125000","경기시흥시","54401068307","648779513947","8.39"
"2015","경기","4130000","경기파주시","50565218360","751477969800","6.73"
"2015","경기","4116000","경기광명시","91043328330","508259549800","17.91"
"2015","경기","4133000","경기김포시","32189350140","610797443875","5.27"
"2015","경기","4126000","경기군포시","21019453631","430552658988","4.88"
"2015","경기","4135000","경기광주시","37457503831","524242526742","7.15"
"2015","경기","4131000","경기이천시","47374794170","538027667364","8.81"
"2015","경기","4136000","경기양주시","53270346000","468166190000","11.38"
"2015","경기","4124000","경기오산시","16027342968","346093966300","4.63"
"2015","경기","4122000","경기구리시","18795892090","327690181700","5.74"
"2015","경기","4132000","경기안성시","49256050776","494689706710","9.96"
"2015","경기","4137000","경기포천시","63942167037","531553382028","12.03"
"2015","경기","4127000","경기의왕시","23513352720","284583399512","8.26"
"2015","경기","4128000","경기하남시","22864118310","340182907240","6.72"
"2015","경기","4138000","경기여주시","44065288380","406584484319","10.84"
"2015","경기","4118000","경기동두천시","14858173160","276087429530","5.38"
"2015","경기","4121000","경기과천시","5678569330","225245112700","2.52"
"2015","경기","4178000","경기양평군","34203132610","407262302967","8.40"
"2015","경기","4177000","경기가평군","26722874060","333373475026","8.02"
"2015","경기","4175000","경기연천군","22979588540","325630218923","7.06"
"2015","강원","4200000","강원본청","116517202230","4204331846425","2.77"
"2015","강원","4211000","강원춘천시","88009995863","724519246415","12.15"
"2015","강원","4212000","강원원주시","70245553690","742433729160","9.46"
"2015","강원","4213000","강원강릉시","89467035287","655843326287","13.64"
"2015","강원","4214000","강원동해시","23519146806","262400448078","8.96"
"2015","강원","4215000","강원태백시","25851469930","226794345234","11.40"
"2015","강원","4216000","강원속초시","24730504189","239743688576","10.32"
"2015","강원","4217000","강원삼척시","41872489692","415671090510","10.07"
"2015","강원","4271000","강원홍천군","41455661912","410071202430","10.11"
"2015","강원","4272000","강원횡성군","35205165225","297251505021","11.84"
"2015","강원","4273000","강원영월군","23632577812","303238312715","7.79"
"2015","강원","4274000","강원평창군","44129154005","299637323701","14.73"
"2015","강원","4275000","강원정선군","34598999479","305369660790","11.33"
"2015","강원","4276000","강원철원군","30346350060","297199998586","10.21"
"2015","강원","4277000","강원화천군","21113569440","206967568199","10.20"
"2015","강원","4278000","강원양구군","17976344264","194953280548","9.22"
"2015","강원","4279000","강원인제군","30925900170","281416813865","10.99"
"2015","강원","4280000","강원고성군","21020575330","253342064165","8.30"
"2015","강원","4281000","강원양양군","20671484689","219269266941","9.43"
"2015","충북","4300000","충북본청","50059726040","3458002580540","1.45"
"2015","충북","4314000","충북청주시","138560757314","1792296722324","7.73"
"2015","충북","4312000","충북충주시","75898175640","608694384020","12.47"
"2015","충북","4313000","충북제천시","55013867200","505988538440","10.87"
"2015","충북","4372000","충북보은군","33298350680","259403462850","12.84"
"2015","충북","4373000","충북옥천군","25780456090","294188737880","8.76"
"2015","충북","4374000","충북영동군","29380085200","311064950680","9.45"
"2015","충북","4379000","충북증평군","16805530640","163605610035","10.27"
"2015","충북","4375000","충북진천군","28952517960","298722853910","9.69"
"2015","충북","4376000","충북괴산군","37749278030","342183001910","11.03"
"2015","충북","4377000","충북음성군","34969088090","391146655059","8.94"
"2015","충북","4378000","충북단양군","26616703830","249158064280","10.68"
"2015","충남","4400000","충남본청","104962474251","4766026264107","2.20"
"2015","충남","4411000","충남천안시","78208375926","1080019477653","7.24"
"2015","충남","4412000","충남공주시","53878012630","513391423290","10.49"
"2015","충남","4413000","충남보령시","45711294876","479959059673","9.52"
"2015","충남","4414000","충남아산시","64579638300","755523652698","8.55"
"2015","충남","4415000","충남서산시","66881480201","610427165901","10.96"
"2015","충남","4416000","충남논산시","59202410760","514601166160","11.50"
"2015","충남","4417000","충남계룡시","8776398090","124755146649","7.03"
"2015","충남","4418000","충남당진시","60973641720","589464196530","10.34"
"2015","충남","4471000","충남금산군","37183736293","314405558710","11.83"
"2015","충남","4473000","충남부여군","57642523690","455503931581","12.65"
"2015","충남","4474000","충남서천군","40706171110","358271545535","11.36"
"2015","충남","4475000","충남청양군","29501350797","278559448708","10.59"
"2015","충남","4476000","충남홍성군","50679184000","446508630838","11.35"
"2015","충남","4477000","충남예산군","45782453210","425437072938","10.76"
"2015","충남","4478000","충남태안군","25289076700","351355147079","7.20"
"2015","전북","4500000","전북본청","168622379680","4644182249563","3.63"
"2015","전북","4511000","전북전주시","81351445949","1195322363143","6.81"
"2015","전북","4512000","전북군산시","46421676190","780136845840","5.95"
"2015","전북","4513000","전북익산시","95999764791","854241584992","11.24"
"2015","전북","4514000","전북정읍시","56899208125","599257242592","9.49"
"2015","전북","4515000","전북남원시","65731412669","496427733649","13.24"
"2015","전북","4516000","전북김제시","83561713590","557121592550","15.00"
"2015","전북","4571000","전북완주군","70665337620","513504149440","13.76"
"2015","전북","4572000","전북진안군","30401064110","276780759960","10.98"
"2015","전북","4573000","전북무주군","29879876870","232642666465","12.84"
"2015","전북","4574000","전북장수군","28858687520","243282533826","11.86"
"2015","전북","4575000","전북임실군","40622125253","311273003789","13.05"
"2015","전북","4576000","전북순창군","39168792390","278554387023","14.06"
"2015","전북","4577000","전북고창군","48577904342","400208370030","12.14"
"2015","전북","4578000","전북부안군","35627385170","356421671480","10.00"
"2015","전남","4600000","전남본청","115766673210","5500061654911","2.10"
"2015","전남","4611000","전남목포시","70630559100","529868856250","13.33"
"2015","전남","4612000","전남여수시","75675425110","787555791732","9.61"
"2015","전남","4613000","전남순천시","66337114032","739058906006","8.98"
"2015","전남","4614000","전남나주시","44276703921","505208635442","8.76"
"2015","전남","4615000","전남광양시","46430018460","472498436672","9.83"
"2015","전남","4671000","전남담양군","34408935490","311567954860","11.04"
"2015","전남","4672000","전남곡성군","24388348178","265459154579","9.19"
"2015","전남","4673000","전남구례군","20807346640","226562896940","9.18"
"2015","전남","4674000","전남고흥군","51233053240","516576124930","9.92"
"2015","전남","4675000","전남보성군","37624144330","329564857804","11.42"
"2015","전남","4676000","전남화순군","45583471160","376228744724","12.12"
"2015","전남","4677000","전남장흥군","44665347040","338706278383","13.19"
"2015","전남","4678000","전남강진군","36316026200","310325050930","11.70"
"2015","전남","4679000","전남해남군","57438145150","475214905890","12.09"
"2015","전남","4680000","전남영암군","37537358090","354872265765","10.58"
"2015","전남","4681000","전남무안군","30194905840","356772386550","8.46"
"2015","전남","4682000","전남함평군","44989412440","318804900939","14.11"
"2015","전남","4683000","전남영광군","57020397690","341931364424","16.68"
"2015","전남","4684000","전남장성군","28823213060","319412945740","9.02"
"2015","전남","4685000","전남완도군","37444038050","375351718078","9.98"
"2015","전남","4686000","전남진도군","43122527890","302738857132","14.24"
"2015","전남","4687000","전남신안군","59876746656","409949133510","14.61"
"2015","경북","4700000","경북본청","149244673556","6785895200345","2.20"
"2015","경북","4711000","경북포항시","144298974613","1096647240166","13.16"
"2015","경북","4712000","경북경주시","86101023718","881551659008","9.77"
"2015","경북","4713000","경북김천시","50386132380","574370318410","8.77"
