"회계연도","지역명","자치단체코드","자치단체명","교부액","세출결산액","교부액비율(%)"
"2018","경기","4135000","경기광주시","55706757590","940128475100","5.93"
"2018","경기","4131000","경기이천시","64806911912","772210121128","8.39"
"2018","경기","4136000","경기양주시","43678885960","644227953270","6.78"
"2018","경기","4124000","경기오산시","91383121568","516781901631","17.68"
"2018","경기","4122000","경기구리시","31753149830","415355652980","7.64"
"2018","경기","4132000","경기안성시","91284519178","675629508186","13.51"
"2018","경기","4137000","경기포천시","69257699293","601994128756","11.50"
"2018","경기","4127000","경기의왕시","34011052002","370835820931","9.17"
"2018","경기","4128000","경기하남시","27960741950","462970758210","6.04"
"2018","경기","4138000","경기여주시","42104911482","668559531790","6.30"
"2018","경기","4118000","경기동두천시","55620221610","348413207450","15.96"
"2018","경기","4121000","경기과천시","22081418740","212121060974","10.41"
"2018","경기","4178000","경기양평군","64012821190","584867569080","10.94"
"2018","경기","4177000","경기가평군","47410362973","447217697929","10.60"
"2018","경기","4175000","경기연천군","24287751050","384470289901","6.32"
"2018","강원","4200000","강원본청","139002497300","5137882615993","2.71"
"2018","강원","4211000","강원춘천시","96662251970","995024318356","9.71"
"2018","강원","4212000","강원원주시","87408423750","1083912550750","8.06"
"2018","강원","4213000","강원강릉시","81121880424","775651568295","10.46"
"2018","강원","4214000","강원동해시","40566772242","340422889318","11.92"
"2018","강원","4215000","강원태백시","31450489757","302944234555","10.38"
"2018","강원","4216000","강원속초시","28053695662","317410064415","8.84"
"2018","강원","4217000","강원삼척시","47372224353","538769618419","8.79"
"2018","강원","4271000","강원홍천군","40911027405","541854025470","7.55"
"2018","강원","4272000","강원횡성군","36248917795","432382063117","8.38"
"2018","강원","4273000","강원영월군","27570113297","416129104735","6.63"
"2018","강원","4274000","강원평창군","33217031876","447893995318","7.42"
"2018","강원","4275000","강원정선군","37358834400","423142844543","8.83"
"2018","강원","4276000","강원철원군","29742809892","422938255330","7.03"
"2018","강원","4277000","강원화천군","19476552140","299714695014","6.50"
"2018","강원","4278000","강원양구군","16781369480","327040005592","5.13"
"2018","강원","4279000","강원인제군","35936057673","391502280696","9.18"
"2018","강원","4280000","강원고성군","24402380804","289460215442","8.43"
"2018","강원","4281000","강원양양군","23059494882","264280427229","8.73"
"2018","충북","4300000","충북본청","73598949240","4353902588850","1.69"
"2018","충북","4314000","충북청주시","212653064999","2093947144341","10.16"
"2018","충북","4312000","충북충주시","78352101260","847471216420","9.25"
"2018","충북","4313000","충북제천시","65407631490","734662681090","8.90"
"2018","충북","4372000","충북보은군","33298053320","404193287260","8.24"
"2018","충북","4373000","충북옥천군","29503983350","361416431960","8.16"
"2018","충북","4374000","충북영동군","28044966250","417301057420","6.72"
"2018","충북","4379000","충북증평군","14018854200","193535114940","7.24"
"2018","충북","4375000","충북진천군","32461745350","387936204530","8.37"
"2018","충북","4376000","충북괴산군","29415544180","400877857960","7.34"
"2018","충북","4377000","충북음성군","29389133443","523557667045","5.61"
"2018","충북","4378000","충북단양군","27950327200","337828285920","8.27"
"2018","충남","4400000","충남본청","72765483940","5880078891568","1.24"
"2018","충남","4411000","충남천안시","114730278130","1501016804028","7.64"
"2018","충남","4412000","충남공주시","57221105100","631214084530","9.07"
"2018","충남","4413000","충남보령시","54784609670","654194499382","8.37"
"2018","충남","4414000","충남아산시","78853506322","979171787981","8.05"
"2018","충남","4415000","충남서산시","60375185849","782669445757","7.71"
"2018","충남","4416000","충남논산시","63632970710","639842000460","9.95"
"2018","충남","4417000","충남계룡시","11759029690","144423264660","8.14"
"2018","충남","4418000","충남당진시","53999368830","746512666780","7.23"
"2018","충남","4471000","충남금산군","27288412780","389368570456","7.01"
"2018","충남","4473000","충남부여군","36110797390","558582143439","6.46"
"2018","충남","4474000","충남서천군","39240476490","454979979439","8.62"
"2018","충남","4475000","충남청양군","26317987286","359185411345","7.33"
"2018","충남","4476000","충남홍성군","43006155529","520806134548","8.26"
"2018","충남","4477000","충남예산군","48597373596","573947866020","8.47"
"2018","충남","4478000","충남태안군","33354008680","465858996462","7.16"
"2018","전북","4500000","전북본청","121739271930","5786146554548","2.10"
"2018","전북","4511000","전북전주시","131395275661","1422796081626","9.24"
"2018","전북","4512000","전북군산시","44470013526","962050734136","4.62"
"2018","전북","4513000","전북익산시","126108710009","1088923286681","11.58"
"2018","전북","4514000","전북정읍시","53792704806","707215428731","7.61"
"2018","전북","4515000","전북남원시","60925729570","639463907731","9.53"
"2018","전북","4516000","전북김제시","59215431490","628943328471","9.42"
"2018","전북","4571000","전북완주군","51091271500","559251877150","9.14"
"2018","전북","4572000","전북진안군","27428421180","394990616620","6.94"
"2018","전북","4573000","전북무주군","31466108560","318634482521","9.88"
"2018","전북","4574000","전북장수군","27464813205","315353321457","8.71"
"2018","전북","4575000","전북임실군","42704173140","363397755989","11.75"
"2018","전북","4576000","전북순창군","36204345010","345088434021","10.49"
"2018","전북","4577000","전북고창군","38510377810","529723678110","7.27"
"2018","전북","4578000","전북부안군","26950893170","530009523550","5.08"
"2018","전남","4600000","전남본청","165714716770","7109427126531","2.33"
"2018","전남","4611000","전남목포시","61313383380","650198676430","9.43"
"2018","전남","4612000","전남여수시","80982278030","949454462940","8.53"
"2018","전남","4613000","전남순천시","71690561040","989197558625","7.25"
"2018","전남","4614000","전남나주시","55338226590","694175813653","7.97"
"2018","전남","4615000","전남광양시","46177276415","700675048953","6.59"
"2018","전남","4671000","전남담양군","41944268830","373181398790","11.24"
"2018","전남","4672000","전남곡성군","31406529070","335906187972","9.35"
"2018","전남","4673000","전남구례군","15663262220","294272990210","5.32"
"2018","전남","4674000","전남고흥군","27511769030","627521416830","4.38"
"2018","전남","4675000","전남보성군","43289977530","447665662838","9.67"
"2018","전남","4676000","전남화순군","46036990080","490102567867","9.39"
"2018","전남","4677000","전남장흥군","41964863080","389593751031","10.77"
"2018","전남","4678000","전남강진군","44456209970","397027314736","11.20"
"2018","전남","4679000","전남해남군","65162060440","586431241910","11.11"
"2018","전남","4680000","전남영암군","50239219970","454767011530","11.05"
"2018","전남","4681000","전남무안군","37405452320","448667881060","8.34"
"2018","전남","4682000","전남함평군","34498146100","374883820227","9.20"
"2018","전남","4683000","전남영광군","39143125320","470727186216","8.32"
"2018","전남","4684000","전남장성군","36657222470","402898492480","9.10"
"2018","전남","4685000","전남완도군","35797472250","448157128783","7.99"
"2018","전남","4686000","전남진도군","33832773581","336666064860","10.05"
"2018","전남","4687000","전남신안군","50265002209","512571118320","9.81"
"2018","경북","4700000","경북본청","142328406760","8260394529031","1.72"
"2018","경북","4711000","경북포항시","113065139923","1640074671884","6.89"
"2018","경북","4712000","경북경주시","78335729728","1118864758592","7.00"
"2018","경북","4713000","경북김천시","58798598685","856464128174","6.87"
"2018","경북","4714000","경북안동시","122090426127","982272208697","12.43"
"2018","경북","4715000","경북구미시","83781981820","1011262831414","8.28"
"2018","경북","4716000","경북영주시","52416884830","612105469548","8.56"
"2018","경북","4717000","경북영천시","41141915031","637565353610","6.45"
"2018","경북","4718000","경북상주시","60064899965","722936425440","8.31"
"2018","경북","4719000","경북문경시","44208894620","579493990853","7.63"
"2018","경북","4720000","경북경산시","63892084645","843425221717","7.58"
"2018","경북","4771000","경북군위군","15392359636","318850312108","4.83"
"2018","경북","4772000","경북의성군","42961827540","543874845108","7.90"
"2018","경북","4773000","경북청송군","21692434640","329945986042","6.57"
"2018","경북","4774000","경북영양군","17268958296","248285325101","6.96"
"2018","경북","4775000","경북영덕군","22084581625","366031943001","6.03"
"2018","경북","4776000","경북청도군","20327422620","353239728763","5.75"
"2018","경북","4777000","경북고령군","24059954840","310101300470","7.76"
"2018","경북","4778000","경북성주군","27077473852","386709211897","7.00"
"2018","경북","4779000","경북칠곡군","56959297070","413886734620","13.76"
"2018","경북","4780000","경북예천군","27142157680","463181567461","5.86"
"2018","경북","4781000","경북봉화군","29664874560","411966987933","7.20"
"2018","경북","4782000","경북울진군","37881340280","541975602110","6.99"
"2018","경북","4783000","경북울릉군","12577790050","145311504535","8.66"
"2018","경남","4800000","경남본청","84027303670","7865629635415","1.07"
"2018","경남","4811000","경남창원시","188645344927","2737677040495","6.89"
"2018","경남","4813000","경남진주시","73865417070","1082046776754","6.83"
"2018","경남","4815000","경남통영시","43198677920","508905789820","8.49"
"2018","경남","4816000","경남사천시","38440123558","587928774035","6.54"
"2018","경남","4817000","경남김해시","102448593201","1252163221594","8.18"
"2018","경남","4818000","경남밀양시","38677902195","654378471948","5.91"
"2018","경남","4819000","경남거제시","48983516926","648852116570","7.55"
"2018","경남","4820000","경남양산시","49813295154","977292827194","5.10"
"2018","경남","4871000","경남의령군","29365451200","373673613480","7.86"
"2018","경남","4872000","경남함안군","34169062110","380566203267","8.98"
"2018","경남","4873000","경남창녕군","42882272483","427545530746","10.03"
"2018","경남","4874000","경남고성군","31349634397","433895182141","7.23"
"2018","경남","4875000","경남남해군","33357328838","389056294162","8.57"
"2018","경남","4876000","경남하동군","34581434856","618739400104","5.59"
"2018","경남","4877000","경남산청군","35578010080","381551681260","9.32"
"2018","경남","4878000","경남함양군","42872976407","418375481168","10.25"
"2018","경남","4879000","경남거창군","35410667660","425887747245","8.31"
"2018","경남","4880000","경남합천군","39480762892","501141709032","7.88"
"2018","제주","4900000","제주본청","521400356710","4840796608217","10.77"
