"회계연도","지역명","자치단체코드","자치단체명","교부액","세출결산액","교부액비율(%)"
"2017","전남","4678000","전남강진군","40396207370","353003875135","11.44"
"2017","전남","4679000","전남해남군","62658983270","530536397340","11.81"
"2017","전남","4680000","전남영암군","51704876970","405788474750","12.74"
"2017","전남","4681000","전남무안군","30209824500","388377068900","7.78"
"2017","전남","4682000","전남함평군","32985177920","348048712106","9.48"
"2017","전남","4683000","전남영광군","36488846173","398492267481","9.16"
"2017","전남","4684000","전남장성군","37435659550","345421165540","10.84"
"2017","전남","4685000","전남완도군","39440032710","404628228675","9.75"
"2017","전남","4686000","전남진도군","31900810878","319601325788","9.98"
"2017","전남","4687000","전남신안군","52973214976","497855912119","10.64"
"2017","경북","4700000","경북본청","136265883593","7220442102795","1.89"
"2017","경북","4711000","경북포항시","91759659983","1404971707075","6.53"
"2017","경북","4712000","경북경주시","76717274240","1046931680211","7.33"
"2017","경북","4713000","경북김천시","57334453640","673156817530","8.52"
"2017","경북","4714000","경북안동시","111167507299","857028567705","12.97"
"2017","경북","4715000","경북구미시","81067649780","980424534880","8.27"
"2017","경북","4716000","경북영주시","52486418130","585270242440","8.97"
"2017","경북","4717000","경북영천시","38094607808","639854128173","5.95"
"2017","경북","4718000","경북상주시","61500966726","669747023659","9.18"
"2017","경북","4719000","경북문경시","43816983010","486738515700","9.00"
"2017","경북","4720000","경북경산시","56887420988","758427877640","7.50"
"2017","경북","4771000","경북군위군","18975328370","275482995210","6.89"
"2017","경북","4772000","경북의성군","46633296370","507859361891","9.18"
"2017","경북","4773000","경북청송군","24962671840","292126525420","8.55"
"2017","경북","4774000","경북영양군","16339122256","228847684689","7.14"
"2017","경북","4775000","경북영덕군","24247103416","348267130659","6.96"
"2017","경북","4776000","경북청도군","21847170270","332993155929","6.56"
"2017","경북","4777000","경북고령군","23122758100","284354790010","8.13"
"2017","경북","4778000","경북성주군","25860102920","349390699637","7.40"
"2017","경북","4779000","경북칠곡군","36476231350","418301880590","8.72"
"2017","경북","4780000","경북예천군","28348838591","399160357324","7.10"
"2017","경북","4781000","경북봉화군","32284048884","347727394908","9.28"
"2017","경북","4782000","경북울진군","35768533600","399323520550","8.96"
"2017","경북","4783000","경북울릉군","12038750290","154493308348","7.79"
"2017","경남","4800000","경남본청","86429480150","7072272157276","1.22"
"2017","경남","4811000","경남창원시","173866926829","2290534706193","7.59"
"2017","경남","4813000","경남진주시","68240595629","780850413120","8.74"
"2017","경남","4815000","경남통영시","48602884300","529545063450","9.18"
"2017","경남","4816000","경남사천시","36741234575","502664088125","7.31"
"2017","경남","4817000","경남김해시","83335515568","1139889552738","7.31"
"2017","경남","4818000","경남밀양시","37844567414","591202147073","6.40"
"2017","경남","4819000","경남거제시","49899779355","625363837470","7.98"
"2017","경남","4820000","경남양산시","45117408566","843703627914","5.35"
"2017","경남","4871000","경남의령군","33737732149","314209112526","10.74"
"2017","경남","4872000","경남함안군","30853244848","339003312861","9.10"
"2017","경남","4873000","경남창녕군","41248955324","399626731661","10.32"
"2017","경남","4874000","경남고성군","31497423921","380056303405","8.29"
"2017","경남","4875000","경남남해군","32908334878","330420917225","9.96"
"2017","경남","4876000","경남하동군","37897986790","434913281339","8.71"
"2017","경남","4877000","경남산청군","40409379440","360801696010","11.20"
"2017","경남","4878000","경남함양군","44384282817","384844137405","11.53"
"2017","경남","4879000","경남거창군","39877670210","398098997416","10.02"
"2017","경남","4880000","경남합천군","37002737158","490906063268","7.54"
"2017","제주","4900000","제주본청","555710015132","4118604708031","13.49"
