Unnamed: 0,회계연도,지역명,자치단체코드,자치단체명,부채,자산_x,지자체 자산대비 부채비율(%),전년도자산,총자산증가율
205,2014,경북,4716000,경북영주시,"126,677,083,267",2739458228500,4.62,2564810233971,6.8093924539048265
206,2014,경북,4717000,경북영천시,"77,936,703,107",2971485767514,2.62,2800730009932,6.096830361243776
207,2014,경북,4718000,경북상주시,"172,662,909,589",3449629850538,5.01,3305845100060,4.349409791626061
208,2014,경북,4719000,경북문경시,"159,587,799,329",2558255392357,6.24,2482580947941,3.0482165940555848
209,2014,경북,4720000,경북경산시,"75,662,617,226",3556113113727,2.13,3491290936409,1.8566821986102784
210,2014,경북,4771000,경북군위군,"18,487,102,325",1228630059468,1.5,1166830543789,5.296357385222452
211,2014,경북,4772000,경북의성군,"24,302,381,881",2015606355344,1.21,1895009214168,6.363934289836576
212,2014,경북,4773000,경북청송군,"15,131,231,206",1426711185528,1.06,1355562731141,5.248628687741595
213,2014,경북,4774000,경북영양군,"11,586,588,668",1413280474016,0.82,1339853213693,5.480246610045775
214,2014,경북,4775000,경북영덕군,"63,274,256,884",1899476976496,3.33,1823454227984,4.169161328280244
215,2014,경북,4776000,경북청도군,"7,427,201,435",1768167219849,0.42,1642282049348,7.665258872614329
216,2014,경북,4777000,경북고령군,"36,684,517,564",1308677656106,2.8,1221879416210,7.103666592995646
217,2014,경북,4778000,경북성주군,"75,835,788,873",1476164304944,5.14,1380924446336,6.896818928848675
218,2014,경북,4779000,경북칠곡군,"120,049,811,494",1830831667313,6.56,1729338623691,5.868893589236973
219,2014,경북,4780000,경북예천군,"31,050,754,785",1541643173375,2.01,1436930563621,7.287242153867822
220,2014,경북,4781000,경북봉화군,"6,238,118,295",1596846401431,0.39,1480202214095,7.880287316508077
221,2014,경북,4782000,경북울진군,"23,542,630,554",2336950383854,1.01,2254120937690,3.6745786252658994
222,2014,경북,4783000,경북울릉군,"16,049,368,581",392645563606,4.09,339018089500,15.818469800562074
223,2014,경남,4800000,경남본청,"919,797,957,913",18771754855141,4.9,19701653966634,-4.719903786087417
224,2014,경남,4811000,경남창원시,"753,026,679,975",17091176330671,4.41,16754420484734,2.009952216752822
225,2014,경남,4813000,경남진주시,"357,847,335,120",5424595129955,6.6,5040839532251,7.6129302519700115
226,2014,경남,4815000,경남통영시,"156,633,992,860",2794259741510,5.61,2697369523123,3.5920261408908125
227,2014,경남,4816000,경남사천시,"77,191,650,959",2555849610905,3.02,2410229878911,6.0417362372005154
228,2014,경남,4817000,경남김해시,"381,040,709,069",6435476688695,5.92,6245215552674,3.0465103152370188
229,2014,경남,4818000,경남밀양시,"11,570,842,819",2616779506332,0.44,2502859483411,4.5515948328727225
230,2014,경남,4819000,경남거제시,"90,129,731,372",3083676648458,2.92,2901367490152,6.283559698135618
231,2014,경남,4820000,경남양산시,"215,088,336,453",3879744850046,5.54,3613994845587,7.353358701756416
232,2014,경남,4871000,경남의령군,"10,266,042,693",1910635166568,0.54,1845920106297,3.505842969597496
233,2014,경남,4872000,경남함안군,"13,276,604,328",1669042116366,0.8,1614605062452,3.371539900372283
234,2014,경남,4873000,경남창녕군,"7,506,853,049",1850769100014,0.41,1800653337237,2.783198839033602
235,2014,경남,4874000,경남고성군,"21,647,739,585",1785526122077,1.21,1693648150041,5.424855926171904
236,2014,경남,4875000,경남남해군,"15,510,503,134",1803457255490,0.86,1771152744395,1.823925756670679
237,2014,경남,4876000,경남하동군,"9,547,347,753",1678208899962,0.57,1612624278167,4.066949920259615
238,2014,경남,4877000,경남산청군,"7,060,533,497",2047452865833,0.34,1973383031480,3.7534443730089753
239,2014,경남,4878000,경남함양군,"7,049,348,585",2491569152268,0.28,2428744140160,2.586728304112809
240,2014,경남,4879000,경남거창군,"49,974,942,970",1852833113531,2.7,1778839022377,4.1596845033860514
241,2014,경남,4880000,경남합천군,"7,336,872,122",2010126121156,0.36,1901298049291,5.723882791842254
242,2014,제주,4900000,제주본청,"1,218,193,008,994",19967809155041,6.1,19135076228394,4.351866262290249
0,2015,서울,1100000,서울본청,"6,624,244,689,696",123454730796357,5.37,121838844891644,1.3262485426138682
1,2015,서울,1111000,서울종로구,"29,526,475,863",3120499687960,0.95,3054190547297,2.171087220529986
2,2015,서울,1112000,서울중구,"30,052,426,304",2241193332967,1.34,2195958164145,2.0599285341855493
3,2015,서울,1113000,서울용산구,"19,163,808,610",1884233069690,1.02,1855341374339,1.5572172189224858
4,2015,서울,1114000,서울성동구,"30,205,956,723",1655738342709,1.82,1644013759154,0.7131682134481285
5,2015,서울,1115000,서울광진구,"29,569,904,035",1911149109525,1.55,1873781683467,1.9942251750940492
6,2015,서울,1116000,서울동대문구,"26,601,124,137",1864346402420,1.43,1839595152431,1.345472668608175
7,2015,서울,1117000,서울중랑구,"17,610,152,388",1539489687124,1.14,1506121369580,2.2155131862517266
8,2015,서울,1118000,서울성북구,"26,809,958,871",2251516390475,1.19,2229074847336,1.0067648991607534
9,2015,서울,1119000,서울강북구,"22,785,343,389",1553602586438,1.47,1499321933936,3.620346722968506
10,2015,서울,1120000,서울도봉구,"15,832,860,898",1487073317661,1.06,1467222258034,1.3529688169806917
11,2015,서울,1121000,서울노원구,"23,333,565,423",2027071464585,1.15,1979094339434,2.4241959665611974
12,2015,서울,1122000,서울은평구,"33,465,003,941",1513282218897,2.21,1505784213745,0.49794685610044287
13,2015,서울,1123000,서울서대문구,"31,254,232,323",1697757118758,1.84,1660326217076,2.2544305629239267
14,2015,서울,1124000,서울마포구,"48,432,051,545",2853184181763,1.7,2766946681411,3.1167026430745435
15,2015,서울,1125000,서울양천구,"43,751,391,481",2674935229419,1.64,2615374340353,2.2773370582951045
16,2015,서울,1126000,서울강서구,"23,153,130,737",2591226403702,0.89,2589234740656,0.07692091469062395
17,2015,서울,1127000,서울구로구,"32,665,268,723",1766393246354,1.85,1723282890301,2.501641274084144
18,2015,서울,1128000,서울금천구,"17,408,749,414",1158530327704,1.5,1158757798364,-0.019630561306353753
19,2015,서울,1129000,서울영등포구,"24,099,498,284",2104696904133,1.15,2092508464816,0.5824798093742365
20,2015,서울,1130000,서울동작구,"43,977,693,735",1615590347834,2.72,1579244584181,2.3014651446057672
21,2015,서울,1131000,서울관악구,"28,333,643,928",1911923961435,1.48,1881362772561,1.6244176465976663
22,2015,서울,1132000,서울서초구,"36,478,846,979",4986538555394,0.73,4849642065967,2.822816355617028
23,2015,서울,1133000,서울강남구,"110,406,929,771",5513751660012,2.0,5462087958672,0.9458599299554491
24,2015,서울,1134000,서울송파구,"47,083,113,285",5421919236107,0.87,5401261389642,0.3824633724376968
25,2015,서울,1135000,서울강동구,"19,347,516,347",2253008171479,0.86,2210779306137,1.9101348210006772
26,2015,부산,2600000,부산본청,"3,602,334,053,380",41776395964314,8.62,41208262670626,1.3786878088723107
27,2015,부산,2611000,부산중구,"16,373,257,166",308434332671,5.31,289121917391,6.679678750844217
28,2015,부산,2612000,부산서구,"18,214,436,023",574168305404,3.17,533786042284,7.565252726955847
29,2015,부산,2613000,부산동구,"20,375,374,957",478995952635,4.25,461759277154,3.732827110098634
30,2015,부산,2614000,부산영도구,"15,476,116,148",402669917838,3.84,379017760398,6.240382354421407
31,2015,부산,2615000,부산부산진구,"18,760,274,222",941439165413,1.99,881852382270,6.757002004078738
32,2015,부산,2616000,부산동래구,"8,408,794,747",835053559930,1.01,811668208093,2.8811467054923177
33,2015,부산,2617000,부산남구,"11,019,087,883",792982247333,1.39,766003584256,3.52200219835834
34,2015,부산,2618000,부산북구,"15,469,372,849",624481572304,2.48,605121894387,3.1993021730955085
35,2015,부산,2619000,부산해운대구,"35,099,554,726",1329054393168,2.64,1266701845222,4.922432866202402
36,2015,부산,2620000,부산사하구,"25,378,188,504",954824074874,2.66,912325982022,4.658213586969311
37,2015,부산,2621000,부산금정구,"10,336,461,484",1012974834055,1.02,996362691324,1.6672786803091983
38,2015,부산,2622000,부산강서구,"9,269,718,329",879680453702,1.05,840740755147,4.631594021892225
39,2015,부산,2623000,부산연제구,"8,343,024,606",623508956818,1.34,590310204831,5.623950207078747
40,2015,부산,2624000,부산수영구,"11,063,578,870",703466623064,1.57,669764019946,5.032011591294093
41,2015,부산,2625000,부산사상구,"14,445,290,747",880223875350,1.64,862962105951,2.000292861061056
42,2015,부산,2671000,부산기장군,"22,326,934,857",2179914440622,1.02,2100923871070,3.759801611077422
43,2015,대구,2700000,대구본청,"2,263,558,685,522",31565727882734,7.17,30409411408452,3.8024954141684346
44,2015,대구,2711000,대구중구,"13,734,990,743",495790969554,2.77,479363530615,3.4269271418967557
45,2015,대구,2712000,대구동구,"31,390,645,028",1140085949047,2.75,1093376613803,4.2720261851526935
46,2015,대구,2713000,대구서구,"16,065,120,427",813529967189,1.97,634738506033,28.16773513134
47,2015,대구,2714000,대구남구,"12,950,227,409",537531433651,2.41,505626315473,6.3100193169640715
48,2015,대구,2715000,대구북구,"33,839,639,852",1072865915699,3.15,1025665131323,4.601968316414926
49,2015,대구,2716000,대구수성구,"26,638,028,474",1044716328322,2.55,1003581105737,4.098843865219196
50,2015,대구,2717000,대구달서구,"33,424,626,520",1183325241828,2.82,1134216581565,4.329742754707352
51,2015,대구,2771000,대구달성군,"12,362,539,810",2590051324976,0.48,2426393911682,6.744882292444886
52,2015,인천,2800000,인천본청,"3,985,265,100,310",48345304093495,8.24,42082740899232,14.881547780499465
53,2015,인천,2811000,인천중구,"14,173,286,765",802629274046,1.77,765888534650,4.79713923551421
54,2015,인천,2812000,인천동구,"6,301,046,051",442507780952,1.42,435420384554,1.6277135038727235
55,2015,인천,2813000,인천미추홀구,"31,796,179,685",1116709510863,2.85,1073559278414,4.019361884957771
56,2015,인천,2814000,인천연수구,"8,476,789,351",1103564581018,0.77,1058738551706,4.233909234699115
57,2015,인천,2815000,인천남동구,"16,758,994,687",2136039167854,0.78,2087886610093,2.306282224725564
58,2015,인천,2816000,인천부평구,"71,464,425,425",1333509112513,5.36,1319355299577,1.0727825128331898
59,2015,인천,2817000,인천계양구,"21,077,236,935",950757760633,2.22,925258669237,2.7558878661496276
60,2015,인천,2818000,인천서구,"46,053,460,008",2076176397768,2.22,1945953663489,6.691975082567844
61,2015,인천,2871000,인천강화군,"9,906,083,781",1939241218239,0.51,1872134748367,3.58448930722186
62,2015,인천,2872000,인천옹진군,"15,035,422,992",1158454817502,1.3,1102885200255,5.038567679949976
63,2015,광주,2900000,광주본청,"1,359,779,931,365",18213571719402,7.47,17838336558114,2.10353224397103
64,2015,광주,2911000,광주동구,"31,433,284,840",458525368284,6.86,432871318999,5.92648395932632
65,2015,광주,2912000,광주서구,"34,912,089,521",905466201167,3.86,891217168805,1.59882830591179
66,2015,광주,2913000,광주남구,"19,068,869,076",706397352185,2.7,680314257777,3.8339773288346644
67,2015,광주,2914000,광주북구,"35,897,136,703",1039351745751,3.45,1019335260447,1.9636802611166762
68,2015,광주,2915000,광주광산구,"27,507,362,002",1154758127775,2.38,1118856224202,3.208804026505394
69,2015,대전,3000000,대전본청,"1,059,854,921,855",20952102118042,5.06,20309119102175,3.1659818066562027
70,2015,대전,3011000,대전동구,"54,918,136,460",1192789370437,4.6,1172989056648,1.6880220388059288
71,2015,대전,3012000,대전중구,"23,679,671,150",1143585125679,2.07,1125960700430,1.5652788984792543
72,2015,대전,3013000,대전서구,"23,360,833,268",1517177943853,1.54,1471687856353,3.0910146675212298
73,2015,대전,3014000,대전유성구,"14,954,089,370",1273845878483,1.17,1236551329387,3.016013020218753
74,2015,대전,3015000,대전대덕구,"24,509,328,068",1031737740589,2.38,1002214348411,2.945816154479231
75,2015,울산,3100000,울산본청,"879,297,910,989",12083624355222,7.28,11905124460641,1.4993534521300513
76,2015,울산,3111000,울산중구,"7,947,593,370",933109511543,0.85,909305040054,2.6178752388292432
77,2015,울산,3112000,울산남구,"17,690,978,248",1486456018905,1.19,1451913063328,2.3791338785686262
78,2015,울산,3113000,울산동구,"9,320,243,147",551075714518,1.69,535673875251,2.8752268831074095
79,2015,울산,3114000,울산북구,"9,314,777,533",609407114069,1.53,593096670944,2.7500479979156762
80,2015,울산,3171000,울산울주군,"12,176,201,723",2770050087357,0.44,2638038147671,5.004170989814804
81,2015,세종,3200000,세종본청,"173,235,802,748",3582220266754,4.84,2447671961346,46.352138821090236
82,2015,경기,4100000,경기본청,"4,991,360,756,241",33887238776755,14.73,31914813227992,6.180282286700069
83,2015,경기,4111000,경기수원시,"131,724,936,348",14368349669611,0.92,13872584519843,3.573704301883112
84,2015,경기,4112000,경기성남시,"183,431,853,516",21318274208482,0.86,21200188278863,0.5570041551788196
85,2015,경기,4120000,경기고양시,"116,213,570,284",17068172118045,0.68,16184181411747,5.462066222616432
86,2015,경기,4129000,경기용인시,"380,799,669,914",12462314273744,3.06,12075361641436,3.204480692157421
87,2015,경기,4115000,경기부천시,"210,368,598,316",10588269007971,1.99,10333129102233,2.4691446628965856
88,2015,경기,4119000,경기안산시,"55,461,206,053",8305025135026,0.67,8232913666427,0.8758924424661875
89,2015,경기,4114000,경기안양시,"135,816,725,792",8274750825170,1.64,7868222093289,5.16671653470151
90,2015,경기,4123000,경기남양주시,"77,472,152,610",5307634420709,1.46,5081418340401,4.451829492356817
91,2015,경기,4134000,경기화성시,"116,289,420,034",8037207337516,1.45,7231182638294,11.146512811798646
92,2015,경기,4117000,경기평택시,"254,062,930,146",8103564909250,3.14,7654061411895,5.872744849635476
93,2015,경기,4113000,경기의정부시,"107,997,330,459",5068361499665,2.13,5133129210562,-1.2617588266380093
94,2015,경기,4125000,경기시흥시,"1,336,028,494,843",6611887510509,20.21,5921375312609,11.661348275452504
95,2015,경기,4130000,경기파주시,"148,364,226,487",5857891010658,2.53,5513076977307,6.25447521901704
96,2015,경기,4116000,경기광명시,"31,787,323,920",3329432265360,0.95,3288014862835,1.2596476674466426
97,2015,경기,4133000,경기김포시,"179,853,958,748",5021363215224,3.58,4663506260647,7.6735600763909355
98,2015,경기,4126000,경기군포시,"26,629,834,456",3974491901361,0.67,3820269153054,4.036960280238664
99,2015,경기,4135000,경기광주시,"117,424,480,303",2886812632694,4.07,2776817603678,3.961190280208085
100,2015,경기,4131000,경기이천시,"73,724,088,739",3542954849672,2.08,3326170775281,6.517526881123106
101,2015,경기,4136000,경기양주시,"76,357,033,920",2713012373765,2.81,2610449935492,3.9289180335753007
102,2015,경기,4124000,경기오산시,"25,803,099,233",2654746069057,0.97,2588964820139,2.5408320888063765
103,2015,경기,4122000,경기구리시,"45,912,260,623",2817577251214,1.63,2768081568795,1.7880861235077852
104,2015,경기,4132000,경기안성시,"151,999,219,351",3222919315671,4.72,3104283369425,3.8216854625605485
105,2015,경기,4137000,경기포천시,"49,974,255,651",2591562958844,1.93,2429878255042,6.654024886493966
106,2015,경기,4127000,경기의왕시,"26,270,970,131",2486339179484,1.06,2386526291391,4.182350240726806
107,2015,경기,4128000,경기하남시,"35,749,975,323",2571387828247,1.39,2485170554636,3.4692698837174234
108,2015,경기,4138000,경기여주시,"15,509,450,758",3037192374307,0.51,2937209495257,3.404009118568224
109,2015,경기,4118000,경기동두천시,"60,690,209,933",1780496452104,3.41,1696544060305,4.948435691313981
110,2015,경기,4121000,경기과천시,"10,672,792,270",1813821674671,0.59,1765593949164,2.73152983616848
111,2015,경기,4178000,경기양평군,"25,645,117,142",2513693526437,1.02,2493694638174,0.801978235701069
112,2015,경기,4177000,경기가평군,"19,050,524,339",1707859214850,1.12,1591640485110,7.301820406507692
113,2015,경기,4175000,경기연천군,"31,242,570,109",1892772797778,1.65,1774466302007,6.667159338962375
114,2015,강원,4200000,강원본청,"1,054,562,661,810",13006394802657,8.11,12282815320833,5.890990484866527
115,2015,강원,4211000,강원춘천시,"242,475,505,317",6274646194792,3.86,6112940415101,2.645302730115491
116,2015,강원,4212000,강원원주시,"263,593,989,890",6790368223177,3.88,6580443817886,3.1901253334982385
117,2015,강원,4213000,강원강릉시,"168,059,137,848",4489803866851,3.74,4443867100397,1.0337115268342782
118,2015,강원,4214000,강원동해시,"51,721,857,704",2252519398340,2.3,2248990540407,0.15690852716354167
119,2015,강원,4215000,강원태백시,"132,650,372,333",1490911482578,8.9,1566566471769,-4.829350720468872
120,2015,강원,4216000,강원속초시,"60,885,377,863",1868934264225,3.26,1863042409247,0.31624910677054074
121,2015,강원,4217000,강원삼척시,"26,592,004,528",2861038237561,0.93,2756543653211,3.790782860568087
122,2015,강원,4271000,강원홍천군,"42,930,412,253",2514676565765,1.71,2441565354992,2.9944400473867128
123,2015,강원,4272000,강원횡성군,"13,773,830,422",2154640254263,0.64,2102650029174,2.472604778143879
124,2015,강원,4273000,강원영월군,"12,122,481,115",2232512488402,0.54,2168967490257,2.929734928275508
125,2015,강원,4274000,강원평창군,"43,476,499,136",2709978534027,1.6,2576237521441,5.191330825396601
126,2015,강원,4275000,강원정선군,"33,075,996,905",2117373292783,1.56,2044604690802,3.5590548289535806
127,2015,강원,4276000,강원철원군,"18,625,301,036",1753507585980,1.06,1678771371469,4.451839945638486
128,2015,강원,4277000,강원화천군,"10,391,181,679",2154236156227,0.48,2105175863189,2.3304605518173487
129,2015,강원,4278000,강원양구군,"5,301,275,982",1496662462969,0.35,1419912370005,5.405269690250655
130,2015,강원,4279000,강원인제군,"12,466,851,104",2190352745772,0.57,2112254154016,3.6974050498379754
131,2015,강원,4280000,강원고성군,"24,428,136,323",1717444239444,1.42,1636850896815,4.923682589893758
132,2015,강원,4281000,강원양양군,"26,639,502,670",1282823853629,2.08,1232112810371,4.115779239624208
133,2015,충북,4300000,충북본청,"910,464,275,935",9306376212523,9.78,8992690597908,3.4882287030755146
134,2015,충북,4314000,충북청주시,"246,420,917,423",11383086663697,2.16,10712983578363,6.255055656833139
135,2015,충북,4312000,충북충주시,"161,869,571,910",5643656481429,2.87,5478600354581,3.012742601492848
136,2015,충북,4313000,충북제천시,"168,955,090,393",3323233837109,5.08,3240396105788,2.5564075692176993
137,2015,충북,4372000,충북보은군,"53,071,853,984",1566388352257,3.39,1512397643895,3.569875196509389
138,2015,충북,4373000,충북옥천군,"27,800,688,141",1845136513610,1.51,1730290959496,6.637355034638352
139,2015,충북,4374000,충북영동군,"8,739,258,041",2382131149709,0.37,2268595690371,5.00465816010753
140,2015,충북,4379000,충북증평군,"31,198,350,114",945726037742,3.3,906296936310,4.350572075476291
141,2015,충북,4375000,충북진천군,"98,266,904,795",1753841218364,5.6,1647611581934,6.447492697599606
142,2015,충북,4376000,충북괴산군,"47,948,940,555",1851019181073,2.59,1791982008117,3.294518175326759
143,2015,충북,4377000,충북음성군,"59,090,090,640",2049432987135,2.88,1961397608979,4.48840040147834
144,2015,충북,4378000,충북단양군,"10,510,297,129",1563270370375,0.67,1527534563190,2.3394434434512403
145,2015,충남,4400000,충남본청,"980,282,579,195",14175896858001,6.92,13868497600643,2.2165289003168427
146,2015,충남,4411000,충남천안시,"420,667,822,668",8749630279480,4.81,8530180215220,2.572631043227499
147,2015,충남,4412000,충남공주시,"42,013,063,378",2984215483064,1.41,2892436461232,3.1730695924399934
148,2015,충남,4413000,충남보령시,"105,062,128,574",3139562898266,3.35,3036293077886,3.4011809048387702
149,2015,충남,4414000,충남아산시,"200,139,769,290",4719181118618,4.24,4426164866645,6.620093485019778
150,2015,충남,4415000,충남서산시,"180,310,189,284",3686624161240,4.89,3580846830227,2.953975303274686
151,2015,충남,4416000,충남논산시,"106,664,182,234",2886517703243,3.7,2802853540466,2.9849637724235163
152,2015,충남,4417000,충남계룡시,"64,113,015,469",980143602181,6.54,980968850634,-0.0841258570510819
153,2015,충남,4418000,충남당진시,"106,658,817,625",3403750724315,3.13,3290857617990,3.4305071634777438
154,2015,충남,4471000,충남금산군,"56,220,870,328",1908844107408,2.95,1846474850857,3.377747415409027
155,2015,충남,4473000,충남부여군,"41,417,030,383",2624868995620,1.58,2510059420788,4.573978364064268
156,2015,충남,4474000,충남서천군,"61,804,941,930",1694922430971,3.65,1688876423627,0.3579899191804517
157,2015,충남,4475000,충남청양군,"8,168,291,449",1390873814429,0.59,1378863209118,0.8710512566857644
158,2015,충남,4476000,충남홍성군,"96,699,291,023",2309061173055,4.19,2247147364029,2.7552180162760784
159,2015,충남,4477000,충남예산군,"29,673,238,558",2366732623124,1.25,2264689833755,4.505817434602361
160,2015,충남,4478000,충남태안군,"15,961,281,094",2359279152224,0.68,2229219256671,5.834324962149514
161,2015,전북,4500000,전북본청,"906,445,358,430",13989611981564,6.48,13879979957516,0.789857221577862
162,2015,전북,4511000,전북전주시,"332,364,617,478",9733282363237,3.41,9595188380146,1.4392003327077856
163,2015,전북,4512000,전북군산시,"179,934,278,619",4810792974419,3.74,4685881292632,2.665703076674371
164,2015,전북,4513000,전북익산시,"392,459,873,435",4807538195898,8.16,4782613667172,0.5211486952643216
165,2015,전북,4514000,전북정읍시,"129,680,115,410",3062348855544,4.23,2990673788741,2.39661935289751
166,2015,전북,4515000,전북남원시,"40,653,243,864",2449904733326,1.66,2351175399333,4.19914796748079
167,2015,전북,4516000,전북김제시,"151,484,220,301",2541720944596,5.96,2453924673195,3.577789993312615
168,2015,전북,4571000,전북완주군,"126,618,493,733",3088235754649,4.1,2804594594460,10.113446012813577
169,2015,전북,4572000,전북진안군,"43,441,673,808",1761513476381,2.47,1704280646620,3.3581810527806275
170,2015,전북,4573000,전북무주군,"6,460,205,606",1514761521268,0.43,1458495686557,3.857799185119568
171,2015,전북,4574000,전북장수군,"5,498,497,331",1416710961484,0.39,1373672704661,3.133079421099886
172,2015,전북,4575000,전북임실군,"15,776,616,995",1684923557700,0.94,1617505037911,4.168056247668366
173,2015,전북,4576000,전북순창군,"10,594,351,053",1600245731076,0.66,1544038038948,3.640304883051716
174,2015,전북,4577000,전북고창군,"44,017,206,799",2376169925678,1.85,2309235516192,2.8985527468578387
175,2015,전북,4578000,전북부안군,"36,993,555,839",2026634683834,1.83,1913221653871,5.927856280192767
176,2015,전남,4600000,전남본청,"1,188,739,178,738",21774891362333,5.46,21298344000243,2.2374855157028306
177,2015,전남,4611000,전남목포시,"257,078,681,602",4115238544404,6.25,4038885057638,1.8904595123747505
178,2015,전남,4612000,전남여수시,"491,247,752,949",6583825111764,7.46,6451658681002,2.048565141103735
179,2015,전남,4613000,전남순천시,"40,017,633,023",5345419940393,0.75,5283267639495,1.1763988716638405
180,2015,전남,4614000,전남나주시,"128,820,575,135",2552874565069,5.05,2431219013537,5.003891087336157
181,2015,전남,4615000,전남광양시,"18,427,384,951",2994245097669,0.62,2854470949695,4.896674390360667
182,2015,전남,4671000,전남담양군,"33,205,849,890",1662253978122,2.0,1622807286648,2.4307686931502115
183,2015,전남,4672000,전남곡성군,"10,338,172,160",1511055642431,0.68,1467367090229,2.9773430583877882
184,2015,전남,4673000,전남구례군,"13,260,701,807",1202828539393,1.1,1157591756068,3.9078356499925415
185,2015,전남,4674000,전남고흥군,"34,192,751,949",2654287711919,1.29,2529656362371,4.926809482975994
186,2015,전남,4675000,전남보성군,"14,040,875,820",2351990843536,0.6,2272857663973,3.481660150450145
187,2015,전남,4676000,전남화순군,"57,535,779,152",2150208825363,2.68,2066856211710,4.032821111635954
188,2015,전남,4677000,전남장흥군,"49,803,384,708",2226022672279,2.24,2147529586835,3.6550409328554143
189,2015,전남,4678000,전남강진군,"86,310,577,655",1605167521396,5.38,1569070430577,2.3005398684191563
190,2015,전남,4679000,전남해남군,"16,841,422,553",2432910112711,0.69,2316938198288,5.005395245703678
191,2015,전남,4680000,전남영암군,"15,987,912,072",2622285040419,0.61,2583034598424,1.519547667652151
192,2015,전남,4681000,전남무안군,"13,207,085,125",2439771586261,0.54,2357069907016,3.5086646772262498
193,2015,전남,4682000,전남함평군,"43,379,053,168",1826893644078,2.37,1768822004498,3.2830685864562725
194,2015,전남,4683000,전남영광군,"33,012,001,921",2124350762486,1.55,2016197002630,5.3642456424109515
195,2015,전남,4684000,전남장성군,"26,320,421,449",2208110541066,1.19,2085889778381,5.859406568445999
196,2015,전남,4685000,전남완도군,"42,916,725,936",1763099660078,2.43,1775767485513,-0.7133718540488088
197,2015,전남,4686000,전남진도군,"24,246,443,097",1701501290767,1.43,1627305222666,4.5594438626237075
198,2015,전남,4687000,전남신안군,"71,962,693,675",2199490476538,3.27,2122533654105,3.6257056411880573
199,2015,경북,4700000,경북본청,"1,208,928,836,598",25735920277005,4.7,25132982915082,2.3989884685004284
200,2015,경북,4711000,경북포항시,"415,504,018,163",7348015910484,5.65,7198170109846,2.0817207477916337
201,2015,경북,4712000,경북경주시,"294,660,732,234",6065750914363,4.86,5881583617699,3.131253564257752
202,2015,경북,4713000,경북김천시,"128,422,544,490",3300714096694,3.89,3112070632540,6.061670393388005
203,2015,경북,4714000,경북안동시,"74,066,811,253",4183893755209,1.77,3949724226623,5.928756418171861
204,2015,경북,4715000,경북구미시,"202,191,053,802",6495034458848,3.11,6276814138036,3.4766095667806503
205,2015,경북,4716000,경북영주시,"168,742,496,541",2878333848823,5.86,2739458228500,5.069455663831817
206,2015,경북,4717000,경북영천시,"74,049,349,891",3133671049192,2.36,2971485767514,5.458053457671016
207,2015,경북,4718000,경북상주시,"162,237,292,821",3594009611603,4.51,3449629850538,4.1853696576310275
208,2015,경북,4719000,경북문경시,"160,469,419,262",2718048433766,5.9,2558255392357,6.2461723675593515
209,2015,경북,4720000,경북경산시,"65,992,720,090",3727985882415,1.77,3556113113727,4.833163715309044
210,2015,경북,4771000,경북군위군,"16,533,285,036",1314330704891,1.26,1228630059468,6.975301048723209
211,2015,경북,4772000,경북의성군,"25,376,944,726",2090986506376,1.21,2015606355344,3.7398250324099123
212,2015,경북,4773000,경북청송군,"14,728,717,737",1464182526625,1.01,1426711185528,2.6264139145395804
213,2015,경북,4774000,경북영양군,"9,872,625,310",1467134719114,0.67,1413280474016,3.810584387751918
214,2015,경북,4775000,경북영덕군,"69,892,280,117",2015977323903,3.47,1899476976496,6.133285575375087
215,2015,경북,4776000,경북청도군,"7,032,207,749",1872341415174,0.38,1768167219849,5.891648377798588
216,2015,경북,4777000,경북고령군,"32,914,990,790",1378791625302,2.39,1308677656106,5.357619492383304
217,2015,경북,4778000,경북성주군,"99,154,660,509",1570524170577,6.31,1476164304944,6.392233257298526
218,2015,경북,4779000,경북칠곡군,"125,846,690,269",1916016171270,6.57,1830831667313,4.652776411827096
219,2015,경북,4780000,경북예천군,"86,408,184,608",1713501632704,5.04,1541643173375,11.147745619549793
220,2015,경북,4781000,경북봉화군,"7,213,217,826",1676166997214,0.43,1596846401431,4.967327835157943
221,2015,경북,4782000,경북울진군,"22,666,380,495",2646307536261,0.86,2336950383854,13.237643149993678
222,2015,경북,4783000,경북울릉군,"17,559,762,707",417364169771,4.21,392645563606,6.295399326045582
223,2015,경남,4800000,경남본청,"1,108,352,345,938",19270844170919,5.75,18771754855141,2.658724874842029
224,2015,경남,4811000,경남창원시,"744,129,686,506",17643355971102,4.22,17091176330671,3.230787803880328
225,2015,경남,4813000,경남진주시,"383,784,819,069",5865899501422,6.54,5424595129955,8.135249929162194
226,2015,경남,4815000,경남통영시,"149,719,658,180",2900476468806,5.16,2794259741510,3.801247454490439
227,2015,경남,4816000,경남사천시,"95,765,449,833",2600593705247,3.68,2555849610905,1.7506544262655805
228,2015,경남,4817000,경남김해시,"377,424,598,900",6660342328386,5.67,6435476688695,3.494156696830468
229,2015,경남,4818000,경남밀양시,"9,873,200,470",2726400985490,0.36,2616779506332,4.189175239745704
230,2015,경남,4819000,경남거제시,"77,758,377,329",3366729794359,2.31,3083676648458,9.179079980468815
231,2015,경남,4820000,경남양산시,"185,195,094,398",4065943982488,4.55,3879744850046,4.799262313339815
232,2015,경남,4871000,경남의령군,"9,287,330,567",1940517309509,0.48,1910635166568,1.5639899999682378
