iter	Logloss
124	0.1172499943
125	0.1169516648
126	0.1166809392
127	0.1164274194
128	0.116105815
129	0.11566531
130	0.1152544074
131	0.1148580837
132	0.1146302372
133	0.1142162708
134	0.1137969171
135	0.1136000779
136	0.1130154114
137	0.112592905
138	0.1123421375
139	0.1120777034
140	0.1117088498
141	0.1114180085
142	0.1111691534
143	0.1107682765
144	0.110457143
145	0.1101376705
146	0.10984271
147	0.1095631721
148	0.1092141679
149	0.1088513009
150	0.1085691366
151	0.1084118362
152	0.1082443766
153	0.1080115755
154	0.1077777172
155	0.1076086875
156	0.1074057443
157	0.1071111404
158	0.1067798726
159	0.1064012106
160	0.1060983637
161	0.1057938624
162	0.1055202116
163	0.1052423474
164	0.1049160192
165	0.1046198199
166	0.1043839046
167	0.1040773448
168	0.1036381862
169	0.1034525145
170	0.1031040652
171	0.1028109441
172	0.102582189
173	0.1024608594
174	0.1021817051
175	0.1019852748
176	0.1017567731
177	0.1014951419
178	0.1012793927
179	0.1009818732
180	0.1006811244
181	0.1005545644
182	0.1003492464
183	0.1001225216
184	0.09994026683
185	0.09954399974
186	0.09929132275
187	0.09907439125
188	0.09890435174
189	0.09872056832
190	0.09851377844
191	0.09818721686
192	0.09804168977
193	0.09780966322
194	0.09762862387
195	0.09730644943
196	0.09703697282
197	0.09681959343
198	0.09654906022
199	0.09640577104
200	0.09621050286
201	0.09601164225
202	0.09581402568
203	0.09573813673
204	0.09552083333
205	0.0953797936
206	0.09522345736
207	0.0950854534
208	0.09493861931
209	0.09479512748
210	0.09462149064
211	0.094509733
212	0.09435235523
213	0.09411256858
214	0.09385878828
215	0.09365736883
216	0.09349747655
217	0.09330422679
218	0.09311108807
219	0.09298228977
220	0.09277368751
221	0.09262226429
222	0.0923975701
223	0.0922222903
224	0.09207911337
225	0.09191304107
226	0.09174827741
227	0.09146082017
228	0.09128056905
229	0.09102283151
230	0.09080824007
231	0.09071717931
232	0.09050673969
233	0.0903887828
234	0.0902738418
235	0.09012668759
236	0.09001305996
237	0.08984033111
238	0.08968531037
239	0.08943759794
240	0.08932253569
241	0.08920011655
242	0.08909253472
243	0.08892230229
244	0.08871419918
245	0.08855814999
246	0.08847343723
247	0.08820319924
248	0.08802726816
249	0.08793389581
250	0.08780894651
251	0.08766873251
252	0.08754434109
253	0.0874388272
254	0.087266653
255	0.08715695895
256	0.08697767311
257	0.086779863
258	0.08659351836
259	0.08643802043
260	0.08631523198
261	0.08620429333
262	0.08608743309
263	0.08586998051
264	0.08575122865
265	0.08555957375
266	0.08546950265
267	0.0852588884
268	0.08515157229
269	0.08502056773
270	0.08489011138
271	0.08475807855
272	0.08455777367
273	0.08447871439
274	0.08441703354
275	0.08434826038
276	0.08425235322
277	0.08415674869
278	0.08406387465
279	0.08392911241
280	0.08381335697
281	0.08369258724
282	0.08352471215
283	0.08340049337
284	0.08329421617
285	0.08316149913
286	0.08301502176
287	0.08285994979
288	0.0827061948
289	0.08259220074
290	0.08246437258
291	0.08235042111
292	0.08231411842
293	0.08213496118
294	0.08200037609
295	0.08184475363
296	0.0817396329
297	0.08157350423
298	0.08149178697
299	0.08137923562
300	0.08122777092
301	0.08108288102
302	0.08102649452
303	0.08092357867
304	0.0807941229
305	0.08067669295
306	0.08058175334
307	0.08045448257
308	0.08032581133
309	0.080169206
310	0.08006973542
311	0.07995435056
312	0.07981445958
313	0.07974643015
314	0.07969154372
315	0.07956948981
316	0.0794453693
317	0.07936046748
318	0.07926519682
319	0.07918207463
320	0.07910272095
321	0.07900478708
322	0.07892087029
323	0.07882125235
324	0.07872649553
325	0.07853220872
326	0.07840960204
327	0.07831406852
328	0.07826029044
329	0.07816786633
330	0.07807969362
331	0.07799081077
332	0.07793249265
333	0.07783429507
334	0.07771640252
335	0.07754065973
336	0.07737348109
337	0.07729530869
338	0.07720684501
339	0.07712015189
340	0.0769885518
341	0.07681871001
342	0.07672789356
343	0.07661634832
344	0.07649720295
345	0.07640811832
346	0.07627930825
347	0.07618792756
348	0.07606256071
349	0.07597073111
350	0.07590963126
351	0.07580438012
352	0.07566883324
353	0.07561846878
354	0.07555774418
355	0.07548587381
356	0.07534817431
357	0.07522962297
358	0.07518282
359	0.07507349815
360	0.07496114515
361	0.07485442944
362	0.07478285551
363	0.07471645452
364	0.07457829315
365	0.07454835272
366	0.07449370423
367	0.07440565563
368	0.07418162752
369	0.07407062623
370	0.0739699373
371	0.07387933271
372	0.0737828392
373	0.0736835737
374	0.07357827961
375	0.07346554156
376	0.07335489317
377	0.07325551221
378	0.07316750356
379	0.07304229482
380	0.07296611248
381	0.07289325089
382	0.07279187451
383	0.07265552942
384	0.07258726692
385	0.07245555096
386	0.07234908304
387	0.07226571991
388	0.07209083895
389	0.07201001986
390	0.07195224922
391	0.07184900616
392	0.07176479785
393	0.07165896415
394	0.07155959574
395	0.07149685135
396	0.07141476345
397	0.07130708392
398	0.07117460062
399	0.07103121692
400	0.07093505975
401	0.07083775421
402	0.0707772857
403	0.07072390829
404	0.07068063414
405	0.07057729732
406	0.07044687089
407	0.07034089962
408	0.07025516547
409	0.07015425434
410	0.07007232797
411	0.06995398093
412	0.06982136445
413	0.0697124575
414	0.06959271894
415	0.06948876225
416	0.06939795889
417	0.06931425685
418	0.06922100329
419	0.06914903668
420	0.06907127906
421	0.06900847856
422	0.06895540847
423	0.06887188586
424	0.06879021641
425	0.06865706784
426	0.06844039533
427	0.06835286213
428	0.06826443232
429	0.06817887604
430	0.06810848297
431	0.06802642096
432	0.06796324971
433	0.06786884917
434	0.06778909896
435	0.06768128787
436	0.06760321927
437	0.06749898849
438	0.06738292483
439	0.06731831544
440	0.06722015631
441	0.06715690906
442	0.06711337157
443	0.0670133272
444	0.06693608036
445	0.06688868162
446	0.06682272335
447	0.06679369743
448	0.06675276993
449	0.06667039652
450	0.06664264457
451	0.06660891895
452	0.06649598291
453	0.06641591043
454	0.06633776115
455	0.06621653441
456	0.06615583817
457	0.06608279005
458	0.06597988003
459	0.06587670143
460	0.06577267795
461	0.06569772459
462	0.06562664557
463	0.06556801569
464	0.0655124098
465	0.06542920309
466	0.06539336792
467	0.06530650253
468	0.06526592577
469	0.06519509251
470	0.06512222887
471	0.06503634166
472	0.06495877326
473	0.06489208346
474	0.06483241652
475	0.06473661719
476	0.06462718834
477	0.06448626194
478	0.06441622436
479	0.06437700268
480	0.06434706778
481	0.06424744876
482	0.06417495732
483	0.06410441936
484	0.06402079625
485	0.06394024855
486	0.06388472994
487	0.06379866204
488	0.06370900836
489	0.06362960278
490	0.06358566546
491	0.06352832618
492	0.06345453819
493	0.06339731448
494	0.06329505922
495	0.06321220693
496	0.06316941552
497	0.06305022046
498	0.06295547788
499	0.0628888237
500	0.06279954823
501	0.0627254409
502	0.06264693877
503	0.06258452614
504	0.06250110842
505	0.0624718054
506	0.06241521339
507	0.06232031234
508	0.06224947133
509	0.0621852217
510	0.0621594487
511	0.06209342304
512	0.06202370167
513	0.061900276
514	0.06182295167
515	0.06173401727
516	0.06169202304
517	0.06161164703
518	0.06153015725
519	0.06146691578
520	0.06139084331
521	0.06131995106
522	0.06122718875
523	0.06117180686
524	0.06111250503
525	0.06105343807
526	0.06098391217
527	0.06092469324
528	0.06084172087
529	0.06078010117
530	0.06072820155
531	0.06062951939
532	0.0605895816
533	0.06056362695
534	0.06054100782
535	0.06047067621
536	0.06043843828
537	0.06038289684
538	0.06030216395
539	0.06023611491
540	0.06015227081
541	0.06007979552
542	0.06003791218
543	0.05999663922
544	0.05993839979
545	0.05988965824
546	0.059849517
547	0.05977444272
548	0.05968689384
549	0.05957080658
550	0.05949152498
551	0.05943708391
552	0.0593823867
553	0.05932321474
554	0.05926003003
555	0.05920126991
556	0.05909720498
557	0.05903389611
558	0.05898265365
559	0.05891888524
560	0.05886991128
561	0.05880312644
562	0.05876327306
563	0.05872396169
564	0.0586779651
565	0.05863068548
566	0.058580386
567	0.05852375201
568	0.0584948872
569	0.05842560555
570	0.05837389677
571	0.05830877564
572	0.05826159526
573	0.05823764437
574	0.05817583539
575	0.05811320267
576	0.05809504159
577	0.05806447355
578	0.0579959796
579	0.0578747743
580	0.05785125766
581	0.05775446536
582	0.05771818038
583	0.05766147106
584	0.05758442288
585	0.05755410491
586	0.05752495183
587	0.05748339311
588	0.05743733081
589	0.05739813771
590	0.05736419439
591	0.05727838299
592	0.05717310001
593	0.05707374914
594	0.05700374701
595	0.05697159414
596	0.05691650059
597	0.05689450264
598	0.05685101291
599	0.05680782232
600	0.05673775531
601	0.05669603819
602	0.05666193977
603	0.05660778781
604	0.05656300597
605	0.05649229945
606	0.05643997165
607	0.05637277233
608	0.05629365695
609	0.05625198656
610	0.05621835999
611	0.05618237908
612	0.05613543724
613	0.05608347015
614	0.05605936122
615	0.05600353313
616	0.05593362453
617	0.05590249297
618	0.05581034302
619	0.05577985253
620	0.05574232332
621	0.05568119121
622	0.05563762927
623	0.05558824317
624	0.0554991121
625	0.05545517088
626	0.05539219786
627	0.05534046902
628	0.05531659905
629	0.05527486366
630	0.05524533166
631	0.05520238207
632	0.05514664018
633	0.05510093584
634	0.05504876968
635	0.05500999125
636	0.0549873514
637	0.05496918648
638	0.05492775342
639	0.05486739448
640	0.05483547744
641	0.05476542263
642	0.05471215707
643	0.05465098561
644	0.05461920764
645	0.05458212475
646	0.0545278189
647	0.05448841568
648	0.05442401101
649	0.05439178732
650	0.0543701853
651	0.05431481656
652	0.05429102949
653	0.05422644833
654	0.05419562793
655	0.05417156057
656	0.05414591763
657	0.05412147825
658	0.0540788927
659	0.05403803289
660	0.05398469351
661	0.05393571991
662	0.05389461844
663	0.0538371085
664	0.05377518437
665	0.0537482901
666	0.05368618624
667	0.05365303885
668	0.05361798958
669	0.05358311354
670	0.05351008658
671	0.05347112812
672	0.05340367188
673	0.05335770052
674	0.05329896701
675	0.05322294543
676	0.05312766654
677	0.05306503201
678	0.05305030022
679	0.05301391066
680	0.05298681991
681	0.05296607821
682	0.05291354209
683	0.05288073553
684	0.05286202487
685	0.05283199608
686	0.05277269419
687	0.05269162923
688	0.05266090447
689	0.05260708237
690	0.05257823276
691	0.05254091746
692	0.05249534911
693	0.05244291589
694	0.05242295024
695	0.05235309546
696	0.05230539336
697	0.05223599835
698	0.05218252297
699	0.0521307382
700	0.05207988284
701	0.05206590391
702	0.05203307441
703	0.05194038352
704	0.05189627813
705	0.05185060785
706	0.05181720293
707	0.05173811801
708	0.05165108369
709	0.05160444934
710	0.05155646456
711	0.0514693232
712	0.05145037688
713	0.05141465049
714	0.05133768989
715	0.05129023108
716	0.05124625369
717	0.05118240971
718	0.05114127605
719	0.05111457005
720	0.05107858025
721	0.05101873389
722	0.0509619651
723	0.0509180497
724	0.05085881131
725	0.05075570852
726	0.05069070536
727	0.05065630329
728	0.05057559346
729	0.05053939589
730	0.05052334129
731	0.05049574955
732	0.05046817613
733	0.05042355293
734	0.05036657774
735	0.05030051753
736	0.05025483649
737	0.05022794409
738	0.05015287221
739	0.05013575798
740	0.05009493314
741	0.05003869741
742	0.04999948797
743	0.04995540613
744	0.04987821527
745	0.04982706407
746	0.04978895632
747	0.04975728089
748	0.04974206054
749	0.0496895747
750	0.04965129935
751	0.0496017513
752	0.04953702267
753	0.04948670127
754	0.04946622953
755	0.04940657353
756	0.0493836875
757	0.04933519128
758	0.04928614619
759	0.04924653969
760	0.0492062887
761	0.04916218277
762	0.04908327733
763	0.04904975402
764	0.0489892115
765	0.04896629953
766	0.04890065831
767	0.0488672403
768	0.04883000736
769	0.04878870526
770	0.04873016824
771	0.04868963961
772	0.04867561862
773	0.0486149344
774	0.04858937934
775	0.04849389693
776	0.04845685477
777	0.04840976311
778	0.04839408917
779	0.04837392848
780	0.04832736603
781	0.04830345269
782	0.0482463913
783	0.04820557829
784	0.04814060703
785	0.04809565645
786	0.04805732662
787	0.04802164103
788	0.04796276221
789	0.04792469351
790	0.04789865056
791	0.04786616562
792	0.0478155336
793	0.04777434281
794	0.04775720383
795	0.04770787455
796	0.04767898788
797	0.04764210094
798	0.0476059856
799	0.04754237577
800	0.04751850893
801	0.04750546144
802	0.04746536177
803	0.04744965275
804	0.04740971851
805	0.0473353232
806	0.0472751244
807	0.04717650862
808	0.0471078073
809	0.04704966272
810	0.04702639532
811	0.04697771984
812	0.04695502935
813	0.04692894711
814	0.04688492756
815	0.04683879858
816	0.04681646917
817	0.04677926728
818	0.04674948328
819	0.04672989667
820	0.04671438397
821	0.04667871045
822	0.04666502027
823	0.04664287558
824	0.04661135855
825	0.04657307528
826	0.04654500658
827	0.04651315851
828	0.04649658232
829	0.04647545575
830	0.04644285428
831	0.04642626127
832	0.04640768577
833	0.04637093657
834	0.04633553012
835	0.04629567067
836	0.046274664
837	0.04625653356
838	0.04620087552
839	0.04615847276
840	0.04614040443
841	0.04610800821
842	0.04607085786
843	0.04602801202
844	0.04598374468
845	0.04596251479
846	0.04592759713
847	0.04587785475
848	0.0458449462
849	0.04582621097
850	0.04578345955
851	0.04573399614
852	0.04568361317
853	0.04565141218
854	0.04561540317
855	0.045542925
856	0.0455302753
857	0.04551557192
858	0.04548583826
859	0.04545168451
860	0.0453970699
861	0.04533607781
862	0.04531644171
863	0.04528716692
864	0.04527695601
865	0.04523728464
866	0.0452027805
867	0.04515291257
868	0.04514118711
869	0.04508355866
870	0.04505410901
871	0.0450038299
872	0.04498887819
873	0.04497551437
874	0.0449449661
875	0.04491918446
876	0.04489020846
877	0.04486290644
878	0.04483665799
879	0.0448173125
880	0.04476401433
881	0.04471672822
882	0.04466145944
883	0.04464453983
884	0.04458927784
885	0.04455987138
886	0.04453500112
887	0.04448979121
888	0.04447440466
889	0.04445318432
890	0.0443892008
891	0.04437684562
892	0.04435627387
893	0.04431940915
894	0.04431305811
895	0.04426321553
896	0.04424482156
897	0.04421214734
898	0.04418856805
899	0.0441723169
900	0.04415571596
901	0.04411815624
902	0.04409746032
903	0.04405474284
904	0.04402267521
905	0.044001903
906	0.04395265962
907	0.04391238274
908	0.04387448867
909	0.04383244548
910	0.04379693769
911	0.04376716595
912	0.04374232656
913	0.04370416181
914	0.04368143305
915	0.04364344767
916	0.04357572712
917	0.04351553949
918	0.04346448494
919	0.04344031612
920	0.04341253179
921	0.04335403749
922	0.04333966365
923	0.04330870804
924	0.04325933101
925	0.04324186548
926	0.04322784149
927	0.04317688155
928	0.04313109281
929	0.04310022646
930	0.04306905628
931	0.0430355015
932	0.04300177653
933	0.04298804082
934	0.04295926119
935	0.04292497637
936	0.04289567425
937	0.04285119973
938	0.04282431904
939	0.04278382014
940	0.04276509308
941	0.04270632287
942	0.04269314851
943	0.04267935382
944	0.04265365627
945	0.04263128445
946	0.04259852319
947	0.04257290356
948	0.04256015192
949	0.04251495901
950	0.04249319144
951	0.04246353532
952	0.04242494996
953	0.04240878405
954	0.04239077603
955	0.04236636837
956	0.04232427118
957	0.04230355688
958	0.04227428522
959	0.04225066075
960	0.04223311785
961	0.04219694226
962	0.04217129133
963	0.04215244551
964	0.04212705661
965	0.04211458586
966	0.04207712464
967	0.04205392968
968	0.0419812316
969	0.04195278764
970	0.04192617349
971	0.0419000456
972	0.04187797797
973	0.04183696379
974	0.04180952937
975	0.04177818511
976	0.04176159493
977	0.04172382441
978	0.04169970407
979	0.04167820939
980	0.04165937889
981	0.04164137057
982	0.0415934199
983	0.04157658854
984	0.04156467524
985	0.04153522631
986	0.0415096695
987	0.04147085401
988	0.04143265147
989	0.04137771795
990	0.04134781519
991	0.0413152572
992	0.0412820334
993	0.0412515637
994	0.04116116816
995	0.04114696612
996	0.04110511751
997	0.04108993879
998	0.04104709565
999	0.04101074412
