"회계연도","지역명","자치단체코드","자치단체명","사회복지분야 결산액","세출결산액","사회복지비비율(%)"
"2017","부산","2617000","부산남구","193718979740","338406440980","57.24"
"2017","부산","2618000","부산북구","239015527780","387437537090","61.69"
"2017","부산","2619000","부산해운대구","296875489910","511539209640","58.04"
"2017","부산","2620000","부산사하구","263415713590","442720336530","59.50"
"2017","부산","2621000","부산금정구","180604519070","340199068870","53.09"
"2017","부산","2622000","부산강서구","92398565680","273536225207","33.78"
"2017","부산","2623000","부산연제구","153949403320","269254917900","57.18"
"2017","부산","2624000","부산수영구","130983178930","245291250550","53.40"
"2017","부산","2625000","부산사상구","185421641600","325049981770","57.04"
"2017","부산","2671000","부산기장군","162594282460","424547250562","38.30"
"2017","대구","2700000","대구본청","1880515078018","5376320950693","34.98"
"2017","대구","2711000","대구중구","81600029224","228656900351","35.69"
"2017","대구","2712000","대구동구","304241508814","525128002410","57.94"
"2017","대구","2713000","대구서구","176204549067","319957499157","55.07"
"2017","대구","2714000","대구남구","162655102340","305871853819","53.18"
"2017","대구","2715000","대구북구","298592534988","507951811256","58.78"
"2017","대구","2716000","대구수성구","283849360971","488929907253","58.06"
"2017","대구","2717000","대구달서구","382980379769","628069947539","60.98"
"2017","대구","2771000","대구달성군","183296753960","587020258292","31.22"
"2017","인천","2800000","인천본청","2115259372448","6562923172249","32.23"
"2017","인천","2811000","인천중구","94884332869","296818238799","31.97"
"2017","인천","2812000","인천동구","71832149841","174951698090","41.06"
"2017","인천","2813000","인천남구","310832254936","524736930728","59.24"
"2017","인천","2814000","인천연수구","203533804338","396886517003","51.28"
"2017","인천","2815000","인천남동구","354005072638","601483938501","58.86"
"2017","인천","2816000","인천부평구","383560608072","632602913539","60.63"
"2017","인천","2817000","인천계양구","207987173872","394215007725","52.76"
"2017","인천","2818000","인천서구","299970717166","611091812272","49.09"
"2017","인천","2871000","인천강화군","85309092894","425735696218","20.04"
"2017","인천","2872000","인천옹진군","38077110210","293328015060","12.98"
"2017","광주","2900000","광주본청","1291029763085","3557309536330","36.29"
"2017","광주","2911000","광주동구","123099706090","233439012402","52.73"
"2017","광주","2912000","광주서구","233106672061","392169963279","59.44"
"2017","광주","2913000","광주남구","191982316120","347547996007","55.24"
"2017","광주","2914000","광주북구","359672984829","558403609354","64.41"
"2017","광주","2915000","광주광산구","303798465493","519350138112","58.50"
"2017","대전","3000000","대전본청","1128806151114","3453075422082","32.69"
"2017","대전","3011000","대전동구","229089442500","395721488245","57.89"
"2017","대전","3012000","대전중구","207186307663","374053544926","55.39"
"2017","대전","3013000","대전서구","313974310818","554040191128","56.67"
"2017","대전","3014000","대전유성구","202486157740","419978294030","48.21"
"2017","대전","3015000","대전대덕구","173450789722","329372884618","52.66"
"2017","울산","3100000","울산본청","718110310094","2733909387178","26.27"
"2017","울산","3111000","울산중구","146149436800","306153103759","47.74"
"2017","울산","3112000","울산남구","184953716212","388320237843","47.63"
"2017","울산","3113000","울산동구","116355683669","240161945546","48.45"
"2017","울산","3114000","울산북구","119828369172","300926646634","39.82"
"2017","울산","3171000","울산울주군","179059021860","859420426166","20.83"
"2017","세종","3200000","세종본청","212584946633","1040267253786","20.44"
"2017","경기","4100000","경기본청","6129745714690","19245319155112","31.85"
"2017","경기","4111000","경기수원시","707152863586","1938421442941","36.48"
"2017","경기","4112000","경기성남시","691204235043","1923325403167","35.94"
"2017","경기","4120000","경기고양시","633025299490","1533679379260","41.27"
"2017","경기","4129000","경기용인시","540964279129","1769421012903","30.57"
"2017","경기","4115000","경기부천시","548001872940","1256346048660","43.62"
"2017","경기","4119000","경기안산시","489754596000","1729928297768","28.31"
"2017","경기","4114000","경기안양시","363979221970","985419438303","36.94"
"2017","경기","4123000","경기남양주시","449774227430","1116993049776","40.27"
"2017","경기","4134000","경기화성시","484676740299","1748772817667","27.72"
"2017","경기","4117000","경기평택시","340150275954","1163929445120","29.22"
"2017","경기","4113000","경기의정부시","333209820091","777031316803","42.88"
"2017","경기","4125000","경기시흥시","278391682519","802437641871","34.69"
"2017","경기","4130000","경기파주시","307146463830","869651735150","35.32"
"2017","경기","4116000","경기광명시","239229183030","592749318240","40.36"
"2017","경기","4133000","경기김포시","254001667360","724370941960","35.07"
"2017","경기","4126000","경기군포시","189850780540","463804165576","40.93"
"2017","경기","4135000","경기광주시","234821241878","796532887299","29.48"
"2017","경기","4131000","경기이천시","186458884389","668190081911","27.91"
"2017","경기","4136000","경기양주시","172545733105","592921022080","29.10"
"2017","경기","4124000","경기오산시","151160589030","399119835554","37.87"
"2017","경기","4122000","경기구리시","135815069980","372683611880","36.44"
"2017","경기","4132000","경기안성시","176053442347","667690780693","26.37"
"2017","경기","4137000","경기포천시","151399492540","579951664904","26.11"
"2017","경기","4127000","경기의왕시","109446641470","341561353944","32.04"
"2017","경기","4128000","경기하남시","154042444540","433068651480","35.57"
"2017","경기","4138000","경기여주시","120228853524","513864181436","23.40"
"2017","경기","4118000","경기동두천시","112111881190","300542814162","37.30"
"2017","경기","4121000","경기과천시","49629029520","190126742870","26.10"
"2017","경기","4178000","경기양평군","126660595860","503282165690","25.17"
"2017","경기","4177000","경기가평군","95486286930","369414872698","25.85"
"2017","경기","4175000","경기연천군","63448847560","355637471335","17.84"
"2017","강원","4200000","강원본청","1229256096960","4918445069859","24.99"
"2017","강원","4211000","강원춘천시","281553844788","870206665506","32.35"
"2017","강원","4212000","강원원주시","304573104950","974582089043","31.25"
"2017","강원","4213000","강원강릉시","219559257714","829427709269","26.47"
"2017","강원","4214000","강원동해시","97960678491","315817318758","31.02"
"2017","강원","4215000","강원태백시","64379577652","284469093541","22.63"
"2017","강원","4216000","강원속초시","93690912990","279606375838","33.51"
"2017","강원","4217000","강원삼척시","93362880353","522682458224","17.86"
"2017","강원","4271000","강원홍천군","90995477128","469345099483","19.39"
"2017","강원","4272000","강원횡성군","59685769358","347497647393","17.18"
"2017","강원","4273000","강원영월군","69238863453","325195465756","21.29"
"2017","강원","4274000","강원평창군","52961106463","448827675134","11.80"
"2017","강원","4275000","강원정선군","65858015581","382906093453","17.20"
"2017","강원","4276000","강원철원군","57392489240","386360186828","14.85"
"2017","강원","4277000","강원화천군","43452029697","249587057540","17.41"
"2017","강원","4278000","강원양구군","43699766947","271919990898","16.07"
"2017","강원","4279000","강원인제군","48496720491","333562301246","14.54"
"2017","강원","4280000","강원고성군","43205318430","295353324470","14.63"
"2017","강원","4281000","강원양양군","42081572964","249391895920","16.87"
"2017","충북","4300000","충북본청","1182137975930","3861970609520","30.61"
"2017","충북","4314000","충북청주시","659443635006","1988271258053","33.17"
"2017","충북","4312000","충북충주시","205879210360","752926824680","27.34"
"2017","충북","4313000","충북제천시","147129809930","626635097370","23.48"
"2017","충북","4372000","충북보은군","50884200526","316878314797","16.06"
"2017","충북","4373000","충북옥천군","72707124670","345089645840","21.07"
"2017","충북","4374000","충북영동군","67177899350","379002109470","17.72"
"2017","충북","4379000","충북증평군","38566906530","176199947714","21.89"
"2017","충북","4375000","충북진천군","72317142670","346603971680","20.86"
"2017","충북","4376000","충북괴산군","57110820780","335874574690","17.00"
"2017","충북","4377000","충북음성군","119630288860","451883192699","26.47"
"2017","충북","4378000","충북단양군","52826914610","296200561300","17.83"
"2017","충남","4400000","충남본청","1395135290930","5122011210719","27.24"
"2017","충남","4411000","충남천안시","427287177961","1301903196044","32.82"
"2017","충남","4412000","충남공주시","137934242860","593454401680","23.24"
"2017","충남","4413000","충남보령시","128172613703","589437579302","21.74"
"2017","충남","4414000","충남아산시","262118154380","863124474356","30.37"
"2017","충남","4415000","충남서산시","164045183666","689834106965","23.78"
"2017","충남","4416000","충남논산시","153672812130","615515203870","24.97"
"2017","충남","4417000","충남계룡시","30632075450","136262268376","22.48"
"2017","충남","4418000","충남당진시","153297230990","702614687450","21.82"
"2017","충남","4471000","충남금산군","71923309245","343695704227","20.93"
"2017","충남","4473000","충남부여군","103536836850","504643000641","20.52"
"2017","충남","4474000","충남서천군","90783269090","387058740786","23.45"
"2017","충남","4475000","충남청양군","51238729786","324687940798","15.78"
"2017","충남","4476000","충남홍성군","111372979495","478748956208","23.26"
"2017","충남","4477000","충남예산군","97519335360","526932777761","18.51"
"2017","충남","4478000","충남태안군","79562961386","428904776942","18.55"
"2017","전북","4500000","전북본청","1659201813130","4987166484282","33.27"
"2017","전북","4511000","전북전주시","513954445262","1255416623291","40.94"
"2017","전북","4512000","전북군산시","288780447133","849211464286","34.01"
"2017","전북","4513000","전북익산시","330163600463","989276759252","33.37"
"2017","전북","4514000","전북정읍시","170149024966","684179630061","24.87"
"2017","전북","4515000","전북남원시","127889479525","584498761409","21.88"
"2017","전북","4516000","전북김제시","138844551420","656010651200","21.16"
"2017","전북","4571000","전북완주군","125952450440","552253366630","22.81"
"2017","전북","4572000","전북진안군","48982725830","320190664530","15.30"
"2017","전북","4573000","전북무주군","42829066268","278052166225","15.40"
"2017","전북","4574000","전북장수군","44684980230","264292479870","16.91"
"2017","전북","4575000","전북임실군","51047488660","328134439939","15.56"
"2017","전북","4576000","전북순창군","53790283390","307797766810","17.48"
"2017","전북","4577000","전북고창군","92474110360","513339353070","18.01"
"2017","전북","4578000","전북부안군","79654667870","480033500380","16.59"
"2017","전남","4600000","전남본청","1725355661880","6026021828735","28.63"
"2017","전남","4611000","전남목포시","264886030580","596689741840","44.39"
"2017","전남","4612000","전남여수시","284869460390","913806866671","31.17"
"2017","전남","4613000","전남순천시","256249664223","889552079029","28.81"
"2017","전남","4614000","전남나주시","138540641448","679588457354","20.39"
"2017","전남","4615000","전남광양시","133422294911","589561252018","22.63"
"2017","전남","4671000","전남담양군","62325063950","327428405270","19.03"
"2017","전남","4672000","전남곡성군","52655171040","303405265495","17.35"
"2017","전남","4673000","전남구례군","39389485520","258711359710","15.23"
"2017","전남","4674000","전남고흥군","114163570550","558042498623","20.46"
"2017","전남","4675000","전남보성군","72955984270","390984073307","18.66"
"2017","전남","4676000","전남화순군","82719559850","440757574237","18.77"
"2017","전남","4677000","전남장흥군","65971323340","360446802244","18.30"
"2017","전남","4678000","전남강진군","60507199920","353003875135","17.14"
"2017","전남","4679000","전남해남군","111480277120","530536397340","21.01"
"2017","전남","4680000","전남영암군","82936442060","405788474750","20.44"
"2017","전남","4681000","전남무안군","81001705330","388377068900","20.86"
"2017","전남","4682000","전남함평군","58995288190","348048712106","16.95"
"2017","전남","4683000","전남영광군","80252644743","398492267481","20.14"
"2017","전남","4684000","전남장성군","66219105310","345421165540","19.17"
"2017","전남","4685000","전남완도군","77197762990","404628228675","19.08"
"2017","전남","4686000","전남진도군","54737332488","319601325788","17.13"
"2017","전남","4687000","전남신안군","61178684348","497855912119","12.29"
"2017","경북","4700000","경북본청","2109228750314","7220442102795","29.21"
"2017","경북","4711000","경북포항시","445318697303","1404971707075","31.70"
"2017","경북","4712000","경북경주시","250716614700","1046931680211","23.95"
"2017","경북","4713000","경북김천시","155943383860","673156817530","23.17"
"2017","경북","4714000","경북안동시","216890303926","857028567705","25.31"
"2017","경북","4715000","경북구미시","277330133410","980424534880","28.29"
"2017","경북","4716000","경북영주시","142163188110","585270242440","24.29"
"2017","경북","4717000","경북영천시","123318097895","639854128173","19.27"
"2017","경북","4718000","경북상주시","129339056299","669747023659","19.31"
"2017","경북","4719000","경북문경시","99929817790","486738515700","20.53"
"2017","경북","4720000","경북경산시","221013483527","758427877640","29.14"
"2017","경북","4771000","경북군위군","38753861866","275482995210","14.07"
"2017","경북","4772000","경북의성군","90340869790","507859361891","17.79"
"2017","경북","4773000","경북청송군","45286086310","292126525420","15.50"
"2017","경북","4774000","경북영양군","33689504544","228847684689","14.72"
"2017","경북","4775000","경북영덕군","66649955825","348267130659","19.14"
"2017","경북","4776000","경북청도군","59909495580","332993155929","17.99"
"2017","경북","4777000","경북고령군","48404762790","284354790010","17.02"
"2017","경북","4778000","경북성주군","52460514910","349390699637","15.01"
"2017","경북","4779000","경북칠곡군","115253343070","418301880590","27.55"
"2017","경북","4780000","경북예천군","66656748797","399160357324","16.70"
"2017","경북","4781000","경북봉화군","51130818900","347727394908","14.70"
"2017","경북","4782000","경북울진군","70828716020","399323520550","17.74"
"2017","경북","4783000","경북울릉군","12155812670","154493308348","7.87"
"2017","경남","4800000","경남본청","2245291298257","7072272157276","31.75"
"2017","경남","4811000","경남창원시","748621095635","2290534706193","32.68"
"2017","경남","4813000","경남진주시","282845974406","780850413120","36.22"
"2017","경남","4815000","경남통영시","124759797360","529545063450","23.56"
"2017","경남","4816000","경남사천시","135063540041","502664088125","26.87"
"2017","경남","4817000","경남김해시","353341608292","1139889552738","31.00"
"2017","경남","4818000","경남밀양시","134660090369","591202147073","22.78"
"2017","경남","4819000","경남거제시","175543241180","625363837470","28.07"
"2017","경남","4820000","경남양산시","249770153570","843703627914","29.60"
"2017","경남","4871000","경남의령군","50434371159","314209112526","16.05"
"2017","경남","4872000","경남함안군","79373591928","339003312861","23.41"
"2017","경남","4873000","경남창녕군","92427314807","399626731661","23.13"
"2017","경남","4874000","경남고성군","76619139681","380056303405","20.16"
"2017","경남","4875000","경남남해군","68972743234","330420917225","20.87"
"2017","경남","4876000","경남하동군","76848948683","434913281339","17.67"
"2017","경남","4877000","경남산청군","61780940060","360801696010","17.12"
"2017","경남","4878000","경남함양군","61167613149","384844137405","15.89"
"2017","경남","4879000","경남거창군","90673764880","398098997416","22.78"
"2017","경남","4880000","경남합천군","86551572640","490906063268","17.63"
"2017","제주","4900000","제주본청","775081707408","4118604708031","18.82"
