"회계연도","지역명","자치단체코드","자치단체명","사회복지분야 결산액","세출결산액","사회복지비비율(%)"
"2019","서울","1100000","서울본청","9151861750943","26330923750943","34.76"
"2019","서울","1111000","서울종로구","150526237300","440580470310","34.17"
"2019","서울","1112000","서울중구","153968755189","415515778995","37.05"
"2019","서울","1113000","서울용산구","195467895683","454488765624","43.01"
"2019","서울","1114000","서울성동구","249050770970","535122117730","46.54"
"2019","서울","1115000","서울광진구","259883405273","539653054263","48.16"
"2019","서울","1116000","서울동대문구","316637647300","603800995922","52.44"
"2019","서울","1117000","서울중랑구","390510070540","715447691319","54.58"
"2019","서울","1118000","서울성북구","371507682599","732529554731","50.72"
"2019","서울","1119000","서울강북구","345322638406","619284219097","55.76"
"2019","서울","1120000","서울도봉구","323753024214","598446406107","54.10"
"2019","서울","1121000","서울노원구","551202388287","927348141630","59.44"
"2019","서울","1122000","서울은평구","477552042253","772631807040","61.81"
"2019","서울","1123000","서울서대문구","265340094250","561849616440","47.23"
"2019","서울","1124000","서울마포구","304623825044","580892761036","52.44"
"2019","서울","1125000","서울양천구","363499947540","663933766517","54.75"
"2019","서울","1126000","서울강서구","550889318040","909391484100","60.58"
"2019","서울","1127000","서울구로구","366556252870","665063882700","55.12"
"2019","서울","1128000","서울금천구","257102536365","495030500653","51.94"
"2019","서울","1129000","서울영등포구","303110836245","594684707272","50.97"
"2019","서울","1130000","서울동작구","320955499529","593139421437","54.11"
"2019","서울","1131000","서울관악구","393444558330","709808948530","55.43"
"2019","서울","1132000","서울서초구","270835296549","618171374176","43.81"
"2019","서울","1133000","서울강남구","374966418236","861158650439","43.54"
"2019","서울","1134000","서울송파구","440078890691","815610388142","53.96"
"2019","서울","1135000","서울강동구","357366971803","739606124494","48.32"
"2019","부산","2600000","부산본청","3848054618930","9445025468750","40.74"
"2019","부산","2611000","부산중구","61796678490","159163268980","38.83"
"2019","부산","2612000","부산서구","162048641760","293273092230","55.26"
"2019","부산","2613000","부산동구","142673263110","261036390210","54.66"
"2019","부산","2614000","부산영도구","179819462650","309095709490","58.18"
"2019","부산","2615000","부산부산진구","354131586880","566083475820","62.56"
"2019","부산","2616000","부산동래구","236546165450","394964355600","59.89"
"2019","부산","2617000","부산남구","264347176630","433698407360","60.95"
"2019","부산","2618000","부산북구","317646794040","491361933620","64.65"
"2019","부산","2619000","부산해운대구","379748472990","627870984760","60.48"
"2019","부산","2620000","부산사하구","352636374000","564254307330","62.50"
"2019","부산","2621000","부산금정구","238271038720","414970285980","57.42"
"2019","부산","2622000","부산강서구","137454606295","347779964680","39.52"
"2019","부산","2623000","부산연제구","205559185790","339258728570","60.59"
"2019","부산","2624000","부산수영구","179642130340","323304812120","55.56"
"2019","부산","2625000","부산사상구","240709540830","418222242890","57.56"
"2019","부산","2671000","부산기장군","213556394990","483096375042","44.21"
"2019","대구","2700000","대구본청","2486804984860","6540239372981","38.02"
"2019","대구","2711000","대구중구","106414001132","270403892447","39.35"
"2019","대구","2712000","대구동구","401145829139","627445842135","63.93"
"2019","대구","2713000","대구서구","221884787078","402967215766","55.06"
"2019","대구","2714000","대구남구","207837766726","345179938296","60.21"
"2019","대구","2715000","대구북구","393024543915","643901685100","61.04"
"2019","대구","2716000","대구수성구","352880110625","640532905004","55.09"
"2019","대구","2717000","대구달서구","505342659719","766546242708","65.92"
"2019","대구","2771000","대구달성군","274988161787","804496510301","34.18"
"2019","인천","2800000","인천본청","2943537946062","7581998413192","38.82"
"2019","인천","2811000","인천중구","134702347864","364128430756","36.99"
"2019","인천","2812000","인천동구","94057130154","294142922387","31.98"
"2019","인천","2813000","인천미추홀구","429860069960","661357214378","65.00"
"2019","인천","2814000","인천연수구","295327886765","567296811389","52.06"
"2019","인천","2815000","인천남동구","492445378784","801554633943","61.44"
"2019","인천","2816000","인천부평구","502322436802","799042250427","62.87"
"2019","인천","2817000","인천계양구","282039269492","488110938006","57.78"
"2019","인천","2818000","인천서구","443384516296","849740908374","52.18"
"2019","인천","2871000","인천강화군","118018877657","558402649174","21.14"
"2019","인천","2872000","인천옹진군","52936932630","305399541600","17.33"
"2019","광주","2900000","광주본청","1719594488755","4556074632866","37.74"
"2019","광주","2911000","광주동구","157157505821","330747800884","47.52"
"2019","광주","2912000","광주서구","309941301568","510229035096","60.75"
"2019","광주","2913000","광주남구","252889978290","434006113438","58.27"
"2019","광주","2914000","광주북구","477044226227","736315659570","64.79"
"2019","광주","2915000","광주광산구","400100808218","681038597935","58.75"
"2019","대전","3000000","대전본청","1618419944393","4212274417381","38.42"
"2019","대전","3011000","대전동구","295158481240","484244583204","60.95"
"2019","대전","3012000","대전중구","269826644250","441663346740","61.09"
"2019","대전","3013000","대전서구","412263354346","695206433862","59.30"
"2019","대전","3014000","대전유성구","275369723780","514462439120","53.53"
"2019","대전","3015000","대전대덕구","217396213709","411054553956","52.89"
"2019","울산","3100000","울산본청","975065540993","3210066890360","30.38"
"2019","울산","3111000","울산중구","195030040084","384333442163","50.75"
"2019","울산","3112000","울산남구","262646524300","506463182073","51.86"
"2019","울산","3113000","울산동구","156660134564","286409143647","54.70"
"2019","울산","3114000","울산북구","189846439021","387114446174","49.04"
"2019","울산","3171000","울산울주군","247964808015","827549233152","29.96"
"2019","세종","3200000","세종본청","337207866697","1243443400550","27.12"
"2019","경기","4100000","경기본청","8600459676556","23912432456590","35.97"
"2019","경기","4111000","경기수원시","989683240520","2484249014470","39.84"
"2019","경기","4112000","경기성남시","901379235100","2343280491042","38.47"
"2019","경기","4120000","경기고양시","881244097200","2120290801420","41.56"
"2019","경기","4129000","경기용인시","776516975905","2270270317373","34.20"
"2019","경기","4115000","경기부천시","740260758840","1554841551950","47.61"
"2019","경기","4119000","경기안산시","636489354353","1703550510384","37.36"
"2019","경기","4114000","경기안양시","478577047968","1188888795817","40.25"
"2019","경기","4123000","경기남양주시","656601474820","1504683114767","43.64"
"2019","경기","4134000","경기화성시","714148835800","2225600879658","32.09"
"2019","경기","4117000","경기평택시","471966017668","1559411981558","30.27"
"2019","경기","4113000","경기의정부시","475520932852","1192689521015","39.87"
