"회계연도","지역명","자치단체코드","자치단체명","사회복지분야 결산액","세출결산액","사회복지비비율(%)"
"2010","경기","4130000","경기파주시","0","512859170550","0.00"
"2010","경기","4116000","경기광명시","0","321924414490","0.00"
"2010","경기","4133000","경기김포시","0","528878640510","0.00"
"2010","경기","4126000","경기군포시","0","280582297431","0.00"
"2010","경기","4135000","경기광주시","0","405105412851","0.00"
"2010","경기","4131000","경기이천시","0","451163458015","0.00"
"2010","경기","4136000","경기양주시","0","398774644740","0.00"
"2010","경기","4124000","경기오산시","0","215440025243","0.00"
"2010","경기","4122000","경기구리시","0","271392499070","0.00"
"2010","경기","4132000","경기안성시","0","365820423001","0.00"
"2010","경기","4137000","경기포천시","0","403656665637","0.00"
"2010","경기","4127000","경기의왕시","0","246711922520","0.00"
"2010","경기","4128000","경기하남시","0","230317756500","0.00"
"2010","경기","4118000","경기동두천시","0","223422389890","0.00"
"2010","경기","4121000","경기과천시","0","186441795613","0.00"
"2010","경기","4172000","경기여주군","0","334179854027","0.00"
"2010","경기","4178000","경기양평군","0","311667109166","0.00"
"2010","경기","4177000","경기가평군","0","255605840003","0.00"
"2010","경기","4175000","경기연천군","0","284501160939","0.00"
"2010","강원","4200000","강원본청","0","3133984276126","0.00"
"2010","강원","4211000","강원춘천시","0","568754344112","0.00"
"2010","강원","4212000","강원원주시","0","543074974010","0.00"
"2010","강원","4213000","강원강릉시","0","503759244818","0.00"
"2010","강원","4214000","강원동해시","0","248457736271","0.00"
"2010","강원","4215000","강원태백시","0","213019674960","0.00"
"2010","강원","4216000","강원속초시","0","203181102651","0.00"
"2010","강원","4217000","강원삼척시","0","400315107358","0.00"
"2010","강원","4271000","강원홍천군","0","278917853937","0.00"
"2010","강원","4272000","강원횡성군","0","209035479369","0.00"
"2010","강원","4273000","강원영월군","0","233017336174","0.00"
"2010","강원","4274000","강원평창군","0","234981924162","0.00"
"2010","강원","4275000","강원정선군","0","284721223330","0.00"
"2010","강원","4276000","강원철원군","0","221585617165","0.00"
"2010","강원","4277000","강원화천군","0","197968127402","0.00"
"2010","강원","4278000","강원양구군","0","178181604898","0.00"
"2010","강원","4279000","강원인제군","0","203217993016","0.00"
"2010","강원","4280000","강원고성군","0","211539576500","0.00"
"2010","강원","4281000","강원양양군","0","178648028588","0.00"
"2010","충북","4300000","충북본청","0","2589469927400","0.00"
"2010","충북","4312000","충북충주시","0","535827801630","0.00"
"2010","충북","4313000","충북제천시","0","436874975570","0.00"
"2010","충북","4372000","충북보은군","0","227006920030","0.00"
"2010","충북","4373000","충북옥천군","0","243859999240","0.00"
"2010","충북","4374000","충북영동군","0","244213000710","0.00"
"2010","충북","4379000","충북증평군","0","118134297300","0.00"
"2010","충북","4375000","충북진천군","0","226550304570","0.00"
"2010","충북","4376000","충북괴산군","0","252953152960","0.00"
"2010","충북","4377000","충북음성군","0","282225184167","0.00"
"2010","충북","4378000","충북단양군","0","222665646400","0.00"
"2010","충남","4400000","충남본청","0","3638029578499","0.00"
"2010","충남","4411000","충남천안시","0","755565449334","0.00"
"2010","충남","4412000","충남공주시","0","437894873960","0.00"
"2010","충남","4413000","충남보령시","0","382777931817","0.00"
"2010","충남","4414000","충남아산시","0","547543158064","0.00"
"2010","충남","4415000","충남서산시","0","447153436569","0.00"
"2010","충남","4416000","충남논산시","0","397992323605","0.00"
"2010","충남","4417000","충남계룡시","0","99120004405","0.00"
"2010","충남","4471000","충남금산군","0","267183603920","0.00"
"2010","충남","4473000","충남부여군","0","371052817300","0.00"
"2010","충남","4474000","충남서천군","0","270943868101","0.00"
"2010","충남","4475000","충남청양군","0","224230353912","0.00"
"2010","충남","4476000","충남홍성군","0","348192171497","0.00"
"2010","충남","4477000","충남예산군","0","317630428899","0.00"
"2010","충남","4478000","충남태안군","0","315038494492","0.00"
"2010","충남","4479000","충남당진군","0","472091029490","0.00"
"2010","전북","4500000","전북본청","0","3472646323156","0.00"
"2010","전북","4511000","전북전주시","0","845217923388","0.00"
"2010","전북","4512000","전북군산시","0","611696375607","0.00"
"2010","전북","4513000","전북익산시","0","647827143379","0.00"
"2010","전북","4514000","전북정읍시","0","432633069592","0.00"
"2010","전북","4515000","전북남원시","0","401532008680","0.00"
"2010","전북","4516000","전북김제시","0","431855361290","0.00"
"2010","전북","4571000","전북완주군","0","432998887180","0.00"
"2010","전북","4572000","전북진안군","0","218206776400","0.00"
"2010","전북","4573000","전북무주군","0","218847252580","0.00"
"2010","전북","4574000","전북장수군","0","203107678655","0.00"
"2010","전북","4575000","전북임실군","0","258580597882","0.00"
"2010","전북","4576000","전북순창군","0","234253128075","0.00"
"2010","전북","4577000","전북고창군","0","358085786770","0.00"
"2010","전북","4578000","전북부안군","0","301963137040","0.00"
"2010","전남","4600000","전남본청","0","4709213531350","0.00"
"2010","전남","4611000","전남목포시","0","436451171480","0.00"
"2010","전남","4612000","전남여수시","0","707975643970","0.00"
"2010","전남","4613000","전남순천시","0","563447016075","0.00"
"2010","전남","4614000","전남나주시","0","433632376743","0.00"
"2010","전남","4615000","전남광양시","0","405118530458","0.00"
"2010","전남","4671000","전남담양군","0","250912055540","0.00"
"2010","전남","4672000","전남곡성군","0","209683489410","0.00"
"2010","전남","4673000","전남구례군","0","192380283120","0.00"
"2010","전남","4674000","전남고흥군","0","390235462450","0.00"
"2010","전남","4675000","전남보성군","0","286664798066","0.00"
"2010","전남","4676000","전남화순군","0","376810548530","0.00"
"2010","전남","4677000","전남장흥군","0","296073491730","0.00"
"2010","전남","4678000","전남강진군","0","261712764720","0.00"
"2010","전남","4679000","전남해남군","0","364578064850","0.00"
"2010","전남","4680000","전남영암군","0","296982796880","0.00"
"2010","전남","4681000","전남무안군","0","283014991200","0.00"
"2010","전남","4682000","전남함평군","0","230707608520","0.00"
"2010","전남","4683000","전남영광군","0","258189924290","0.00"
"2010","전남","4684000","전남장성군","0","256872104910","0.00"
"2010","전남","4685000","전남완도군","0","300617814760","0.00"
"2010","전남","4686000","전남진도군","0","257365523648","0.00"
"2010","전남","4687000","전남신안군","0","390404728000","0.00"
"2010","경북","4700000","경북본청","0","4688532570757","0.00"
"2010","경북","4711000","경북포항시","0","913272898988","0.00"
"2010","경북","4712000","경북경주시","0","657001602154","0.00"
"2010","경북","4713000","경북김천시","0","428867320940","0.00"
"2010","경북","4714000","경북안동시","0","601544750181","0.00"
"2010","경북","4715000","경북구미시","0","747339403700","0.00"
"2010","경북","4716000","경북영주시","0","349838367221","0.00"
"2010","경북","4717000","경북영천시","0","401470763621","0.00"
"2010","경북","4718000","경북상주시","0","488504102942","0.00"
"2010","경북","4719000","경북문경시","0","353460675771","0.00"
"2010","경북","4720000","경북경산시","0","438112010731","0.00"
"2010","경북","4771000","경북군위군","0","185915287614","0.00"
"2010","경북","4772000","경북의성군","0","336902002450","0.00"
"2010","경북","4773000","경북청송군","0","205024406173","0.00"
"2010","경북","4774000","경북영양군","0","179917329105","0.00"
"2010","경북","4775000","경북영덕군","0","262513711444","0.00"
"2010","경북","4776000","경북청도군","0","228364851885","0.00"
"2010","경북","4777000","경북고령군","0","178947511230","0.00"
"2010","경북","4778000","경북성주군","0","226172611920","0.00"
"2010","경북","4779000","경북칠곡군","0","281603557620","0.00"
"2010","경북","4780000","경북예천군","0","245999234425","0.00"
"2010","경북","4781000","경북봉화군","0","265054169160","0.00"
"2010","경북","4782000","경북울진군","0","293646611010","0.00"
"2010","경북","4783000","경북울릉군","0","130493153548","0.00"
"2010","경남","4800000","경남본청","0","5048118117231","0.00"
"2010","경남","4811000","경남창원시","0","1634554180313","0.00"
"2010","경남","4813000","경남진주시","0","675747483240","0.00"
"2010","경남","4815000","경남통영시","0","395885428990","0.00"
"2010","경남","4816000","경남사천시","0","338124821660","0.00"
"2010","경남","4817000","경남김해시","0","812266750934","0.00"
"2010","경남","4818000","경남밀양시","0","371529517729","0.00"
"2010","경남","4819000","경남거제시","0","457965501780","0.00"
"2010","경남","4820000","경남양산시","0","528685447557","0.00"
"2010","경남","4871000","경남의령군","0","210633930120","0.00"
"2010","경남","4872000","경남함안군","0","252479026523","0.00"
"2010","경남","4873000","경남창녕군","0","275103930749","0.00"
"2010","경남","4874000","경남고성군","0","272474437570","0.00"
"2010","경남","4875000","경남남해군","0","245466259088","0.00"
"2010","경남","4876000","경남하동군","0","280655750757","0.00"
"2010","경남","4877000","경남산청군","0","253779611920","0.00"
"2010","경남","4878000","경남함양군","0","271039180526","0.00"
"2010","경남","4879000","경남거창군","0","326649776980","0.00"
"2010","경남","4880000","경남합천군","0","320788020150","0.00"
"2010","제주","4900000","제주본청","0","2262974199910","0.00"
