iter	Logloss
0	0.6643606504
1	0.6304966919
2	0.6020331822
3	0.5744042019
4	0.5506699445
5	0.5276756782
6	0.5053735902
7	0.4862339671
8	0.4649238279
9	0.4461601193
10	0.4291489369
11	0.4090947125
12	0.3944759353
13	0.3813234126
14	0.3676362483
15	0.3560788247
16	0.3457051092
17	0.3364408581
18	0.3277596837
19	0.3210138767
20	0.3094915132
21	0.3033193335
22	0.2969360214
23	0.2867393046
24	0.2819464823
25	0.2765971876
26	0.2719913185
27	0.2649227386
28	0.2611538869
29	0.257019671
30	0.2537276332
31	0.2505671764
32	0.246313353
33	0.2425832651
34	0.2399883772
35	0.2369175654
36	0.2338438471
37	0.2304877287
38	0.2251646392
39	0.2226078258
40	0.2203477795
41	0.2176670328
42	0.2130436549
43	0.2108732506
44	0.2070483052
45	0.2032693316
46	0.1998332976
47	0.1971341537
48	0.1956292013
49	0.1941460569
50	0.1922486959
51	0.1906676556
52	0.1891118934
53	0.1861563836
54	0.185174991
55	0.1824759406
56	0.1811234387
57	0.1787368611
58	0.1758621857
59	0.1748863591
60	0.1734918118
61	0.1721470883
62	0.1696920638
63	0.1679645959
64	0.1671847672
65	0.1659276093
66	0.1641918158
67	0.1624149729
68	0.1605834345
69	0.1588626881
70	0.1578144833
71	0.1557560949
72	0.1545224356
73	0.153631122
74	0.1527481555
75	0.1517698901
76	0.1503811947
77	0.1490895448
78	0.1480684176
79	0.1469783434
80	0.1455852605
81	0.144738727
82	0.1437596252
83	0.1430378843
84	0.1424174535
85	0.1418051593
86	0.1409895141
87	0.1403300552
88	0.139148408
89	0.1384616435
90	0.1372705121
91	0.1365956734
92	0.1361779009
93	0.1355631118
94	0.1349182006
95	0.1341759634
96	0.1335978079
97	0.1331604988
98	0.1324387518
99	0.131746967
100	0.1311421143
101	0.1306483505
102	0.1301189747
103	0.1295926748
104	0.129189358
105	0.1284875431
106	0.1274900845
107	0.1266273707
108	0.1260351048
109	0.125449214
110	0.1245519335
111	0.1238961673
112	0.1229843323
113	0.1224231285
114	0.1217024646
115	0.1207058543
116	0.1199683317
117	0.1195682004
118	0.11921733
119	0.1187840556
120	0.1181039059
121	0.1174162236
122	0.1171142493
123	0.116543867
124	0.1156009727
125	0.1153830965
126	0.1148797556
127	0.1142482024
128	0.1137006907
129	0.1134916622
130	0.1129675191
131	0.1125648761
132	0.1118966356
133	0.1114611905
134	0.1112649684
135	0.1108754995
136	0.1104746908
137	0.1102097292
138	0.1099488123
139	0.1097189938
140	0.1093188336
141	0.108979694
142	0.1084432804
143	0.1081946402
144	0.1076813857
145	0.1071851733
146	0.1067912578
147	0.1065618517
148	0.1061328251
149	0.1055618592
150	0.1052988938
151	0.1047435433
152	0.104207181
153	0.1037830633
154	0.1033749574
155	0.1032046054
156	0.1028735952
157	0.1023083055
158	0.1019784468
159	0.1017132023
160	0.1013898104
161	0.100891132
162	0.1004845552
163	0.1001230914
164	0.09970363242
165	0.09925961421
166	0.09897517334
167	0.0986376425
168	0.09821202493
169	0.09808687198
170	0.09792078402
171	0.0976868521
172	0.09726745625
173	0.09707142962
174	0.09672219482
175	0.09630409586
176	0.09603906758
177	0.09591748729
178	0.09543790707
179	0.09504711044
180	0.09460092565
181	0.09437151135
182	0.09406905809
183	0.09391674444
184	0.09371820212
185	0.0936255611
186	0.09330455522
187	0.09298252709
188	0.09281289956
189	0.09236736095
190	0.09220202836
191	0.09189669495
192	0.09167492129
193	0.09143606325
194	0.09114270792
195	0.09095839674
196	0.09074539491
197	0.09041315384
198	0.09006514018
199	0.08989689094
200	0.08971879518
201	0.08941565724
202	0.08919533646
203	0.08895962634
204	0.08868167224
205	0.08832555705
206	0.08809519726
207	0.08765548077
208	0.08733366931
209	0.08717403275
210	0.08688035363
211	0.08643612487
212	0.086078596
213	0.08574330826
214	0.08547508686
215	0.08525681893
216	0.08507684837
217	0.0848363143
218	0.08445636191
219	0.08427900462
220	0.08415282689
221	0.08391993423
222	0.0837435059
223	0.08357181444
224	0.08340759404
225	0.083040667
226	0.08283835566
227	0.08259071943
228	0.08235957301
229	0.08203904297
230	0.08194594936
231	0.08171113028
232	0.08153916836
233	0.0813811439
234	0.08116554722
235	0.08088523973
236	0.08065756043
237	0.08044613951
238	0.08011151102
239	0.07992241509
240	0.07972208051
241	0.07944895188
242	0.07918919888
243	0.07904416387
244	0.07882621927
245	0.07875783766
246	0.07838529994
247	0.07812513974
248	0.07797000091
249	0.07777172164
250	0.07765656791
251	0.07742571245
252	0.07719292486
253	0.07706249215
254	0.0769484084
255	0.07680356969
256	0.07672402282
257	0.07657591317
258	0.07638604046
259	0.07622647194
260	0.07610956231
261	0.07582037214
262	0.0755952857
263	0.07539595435
264	0.07524904253
265	0.07511740351
266	0.07487708182
267	0.07469972506
268	0.07459749303
269	0.07437416071
270	0.07418729458
271	0.07404909869
272	0.07393130808
273	0.07375012479
274	0.07363010468
275	0.07342262589
276	0.07317316672
277	0.07304261128
278	0.07280166478
279	0.07270172993
280	0.072582357
281	0.07231811399
282	0.0721614161
283	0.07204336926
284	0.0719555042
285	0.07173509207
286	0.07153680415
287	0.07133544126
288	0.07122366871
289	0.07111072234
290	0.07094520899
291	0.0707316534
292	0.07063092204
293	0.07051295096
294	0.0703108796
295	0.07014566809
296	0.07004244924
297	0.06993770776
298	0.06983668256
299	0.06964812263
300	0.06950471113
301	0.06942235257
302	0.069228349
303	0.06904122029
304	0.06890245285
305	0.06882001229
306	0.06856481218
307	0.06844056428
308	0.06837460971
309	0.06831443376
310	0.0682280008
311	0.06805967717
312	0.06788673484
313	0.067761932
314	0.06762394966
315	0.06754672329
316	0.06738543761
317	0.06722974177
318	0.06705904454
319	0.06695496567
320	0.06688739871
321	0.0667509231
322	0.06663314679
323	0.06648289076
324	0.06635984894
325	0.06617186844
326	0.06595382595
327	0.06582853115
328	0.06575950242
329	0.06569321564
330	0.06559572319
331	0.06538461941
332	0.06527602545
333	0.065142358
334	0.06497322855
