iter	Logloss
484	0.04854143026
485	0.04850561986
486	0.04839284284
487	0.04830194817
488	0.04820712951
489	0.04816164521
490	0.04809560718
491	0.04802871772
492	0.04793841214
493	0.04790734821
494	0.04785831515
495	0.04777561001
496	0.04774629721
497	0.04770011958
498	0.0475943874
499	0.04755246676
500	0.04747760951
501	0.04737332344
502	0.04731241248
503	0.04721147186
504	0.04713677883
505	0.04705474165
506	0.04700748268
507	0.04689838945
508	0.04684363711
509	0.04672075669
510	0.04663068821
511	0.04650300356
512	0.04642837187
513	0.04638876813
514	0.04633323323
515	0.04624264106
516	0.04618782915
517	0.04611403076
518	0.04599327141
519	0.04591940162
520	0.04587289643
521	0.04578248125
522	0.04573973555
523	0.04567326058
524	0.04558245363
525	0.04547287885
526	0.04537940111
527	0.04532788186
528	0.04527360883
529	0.04520703204
530	0.0451331646
531	0.04506652406
532	0.04501014138
533	0.04496926423
534	0.0449170065
535	0.04481730121
536	0.04475584791
537	0.04470099815
538	0.04463384128
539	0.04455196991
540	0.04448541178
541	0.04440514869
542	0.04435090933
543	0.04429789723
544	0.04423089069
545	0.04416658201
546	0.04411320132
547	0.04407493863
548	0.04401887221
549	0.04396708538
550	0.04389619092
551	0.04382084405
552	0.04373574807
553	0.04370138072
554	0.0436488288
555	0.04358846043
556	0.04351978952
557	0.04348555743
558	0.04339175959
559	0.04334202197
560	0.04328013037
561	0.04321888379
562	0.04313252958
563	0.04304626191
564	0.04297125079
565	0.04294256416
566	0.04286311877
567	0.04280619721
568	0.04273067023
569	0.04269888689
570	0.04261332755
571	0.04254499934
572	0.04248320299
573	0.04240407415
574	0.04230720245
575	0.04227374298
576	0.04220656303
577	0.04215785006
578	0.04206997759
579	0.04203003098
580	0.0419762438
581	0.04192498778
582	0.04188523683
583	0.0418510311
584	0.04179719871
585	0.04172519366
586	0.04167755856
587	0.04160206148
588	0.04152106803
589	0.04145622736
590	0.04138641878
591	0.04134357901
592	0.04129238374
593	0.04123191989
594	0.04119472341
595	0.04113965163
596	0.04111268635
597	0.04107831864
598	0.04105239709
599	0.04099942737
600	0.04092593406
601	0.04085607603
602	0.04081209094
603	0.04077194432
604	0.04068354468
605	0.04063710341
606	0.04058109315
607	0.04052756566
608	0.04047280279
609	0.04040658346
610	0.04034734841
611	0.04028280969
612	0.04021767978
613	0.04016608883
614	0.0401386981
615	0.04006251493
616	0.03999728283
617	0.03992520619
618	0.03985108765
619	0.03976356917
620	0.0397180585
621	0.03962335256
622	0.0395805653
623	0.03953240598
624	0.03947409835
625	0.03942652294
626	0.03936618482
627	0.03933809728
628	0.03930932389
629	0.03926666847
630	0.03921725058
631	0.03915488551
632	0.03911124652
633	0.03905673557
634	0.0390285123
635	0.03898528063
636	0.03890499529
637	0.03883396957
638	0.03879349156
639	0.03871923728
640	0.0386710895
641	0.03860404953
642	0.03857684703
643	0.038503418
644	0.03846544514
645	0.03838420706
646	0.03833715928
647	0.03826715799
648	0.03823072212
649	0.03817264417
650	0.03810012254
651	0.03802564282
652	0.03797680165
653	0.0379359846
654	0.03787768816
655	0.03783180419
656	0.03778442114
657	0.03775789308
658	0.03770583112
659	0.03766020379
660	0.03760725221
661	0.03756142875
662	0.03750596884
663	0.03746427405
664	0.03741818677
665	0.03736766947
666	0.03733182892
667	0.0372764898
668	0.03723761294
669	0.03716238698
670	0.03707909899
671	0.03702684868
672	0.03697214608
673	0.03689969285
674	0.03687181203
675	0.03677364691
676	0.03669860578
677	0.03666203076
678	0.0366222346
679	0.03659545426
680	0.0365819413
681	0.03655939122
682	0.03651316456
683	0.03646873507
684	0.03641993145
685	0.03638200391
686	0.0363094598
687	0.03626030231
688	0.03623491557
689	0.03621162336
690	0.03614841869
691	0.03610556727
692	0.03604378999
693	0.03600282602
694	0.0359758306
695	0.03595307721
696	0.03591957229
697	0.03586071466
698	0.03579582548
699	0.03575559611
700	0.0357084352
701	0.03565727006
702	0.03559918834
703	0.03552199205
704	0.03549940053
705	0.03546058029
706	0.03542243426
707	0.03540198989
708	0.03535822694
709	0.03531033156
710	0.03527680404
711	0.03520914237
712	0.03517512524
713	0.03512936206
714	0.03503032414
715	0.0349930708
716	0.03496193165
717	0.03490995646
718	0.03486498049
719	0.0348064659
720	0.03478182117
721	0.03471227617
722	0.034675279
723	0.03463984907
724	0.03460240008
725	0.0345541613
726	0.03447036157
727	0.03438845282
728	0.03433884316
729	0.03428076921
730	0.03423144961
731	0.03419807242
732	0.03416300414
733	0.03410581877
734	0.03406438414
735	0.03401200599
736	0.03399035248
737	0.03394477365
738	0.03391665209
739	0.03384315525
740	0.03381209132
741	0.0337606321
742	0.03368496539
743	0.03363190138
744	0.03361014993
745	0.03358358431
746	0.03352045463
747	0.03346596699
748	0.03344895825
749	0.03341007009
750	0.03338122889
751	0.03334280715
752	0.03326820241
753	0.0332271671
754	0.03320229647
755	0.0331553351
756	0.03311090548
757	0.03306629493
758	0.03302536863
759	0.03297877279
760	0.03294674836
761	0.03290481259
762	0.03285573821
763	0.03282167941
764	0.03277763769
765	0.03273738206
766	0.03271736726
767	0.03269628636
768	0.03265726989
769	0.03262879398
770	0.03259847971
771	0.03255625375
772	0.03248473053
773	0.03246268148
774	0.03239034114
775	0.03231911953
776	0.03227929312
777	0.0322177607
778	0.03215628114
779	0.03212078706
780	0.03208528556
781	0.03205581889
782	0.03203084666
783	0.0319779371
784	0.03194331287
785	0.0318865686
786	0.03184727724
787	0.03181749437
788	0.03179717055
789	0.03176991166
790	0.03173253801
791	0.03168785212
792	0.03165769595
793	0.03160680204
794	0.03156883683
795	0.03153234446
796	0.03148111904
797	0.03144320269
798	0.03142618277
799	0.03138749427
800	0.03135203809
801	0.03130054886
802	0.03124163048
803	0.03122217334
804	0.03118990192
805	0.03115267672
806	0.03110303362
807	0.03107430155
808	0.03102137327
809	0.03098439317
810	0.03094178108
811	0.03090747376
812	0.03087557341
813	0.03081943518
814	0.03078393356
815	0.03076477578
816	0.03072202078
817	0.03067489766
818	0.03065755187
819	0.03061885019
820	0.03055576194
821	0.03052181415
822	0.03047347601
823	0.03042845496
824	0.03036674925
825	0.03031399638
826	0.03025974031
827	0.03021267181
828	0.03017666351
829	0.03015501201
830	0.03012087045
831	0.03008719412
832	0.03005585519
833	0.03003803675
834	0.02997759115
835	0.02994460033
836	0.02990829066
837	0.02988989597
838	0.02985453185
839	0.02984263158
840	0.02978817373
841	0.02977665382
842	0.02973914067
843	0.02971300804
844	0.02966661763
845	0.02963290375
846	0.02958697682
847	0.02957345279
848	0.0295162806
849	0.02946540553
850	0.02942237364
851	0.0294085632
852	0.02939775917
853	0.02935065677
854	0.02931096598
855	0.02927276344
856	0.02922585693
857	0.02919896734
858	0.02915667169
859	0.02912263184
860	0.02908740734
861	0.02904442796
862	0.02901048016
863	0.02898163319
864	0.0289725073
865	0.02893692469
866	0.02892428606
867	0.02886846074
868	0.0288513391
869	0.02884130545
870	0.02882430248
871	0.02877917253
872	0.02875568054
873	0.02874587857
874	0.02873301368
875	0.02870570017
876	0.02868810375
877	0.02867917952
878	0.02864876707
879	0.0286184734
880	0.02860216735
881	0.02857031067
882	0.02854342449
883	0.02850334404
884	0.02848924553
885	0.02846533551
886	0.02843364435
887	0.02839902789
888	0.02835886656
889	0.02830894646
890	0.02824514434
891	0.02821970486
892	0.0281955594
893	0.02816995417
894	0.02812653426
895	0.02810419502
896	0.02806650493
897	0.02803386433
898	0.0280178447
899	0.02798392716
900	0.02794584882
901	0.02791548758
902	0.02785440699
903	0.02782520414
904	0.02780108881
905	0.02777502199
906	0.02773969001
907	0.02770265328
908	0.0276749441
909	0.0276618081
910	0.02762601817
911	0.02757680429
912	0.02753306442
913	0.02749206808
914	0.02745617468
915	0.02741381122
916	0.02738712305
917	0.02735476699
918	0.02733464695
919	0.02728918867
920	0.02726444623
921	0.02723840778
922	0.02720629282
923	0.02720061586
924	0.02719570351
925	0.02716145835
926	0.02712189788
927	0.02708972653
928	0.02704396122
929	0.02701083867
930	0.02697548774
931	0.0269444955
932	0.02690653029
933	0.02687803178
934	0.02684862928
935	0.02683301438
936	0.02680394738
937	0.02677128042
938	0.02671586759
939	0.02667274894
940	0.02663886531
941	0.02661054221
942	0.02658257675
943	0.02655042046
944	0.02653505243
945	0.0265153277
946	0.02647815559
947	0.02644817859
948	0.02640643871
949	0.02636565569
950	0.02635619264
951	0.02634740756
952	0.02632428463
953	0.02627941626
954	0.02623289
955	0.02620280564
956	0.02617173959
957	0.0261479088
958	0.02611492928
959	0.02607857252
960	0.02606334387
961	0.02602305234
962	0.02599703272
963	0.02596463523
964	0.0259270545
965	0.0258854334
966	0.02584380065
967	0.02582028253
968	0.02577711856
969	0.02574828312
970	0.02569499873
971	0.02565368454
972	0.02560845629
973	0.02554028229
974	0.02552968157
975	0.02550810729
976	0.02548521252
977	0.02546119125
978	0.02543421866
979	0.02541334496
980	0.02538007737
981	0.02534806789
982	0.0253140205
983	0.02528500377
984	0.02525194326
985	0.02521521932
986	0.02516259619
987	0.02513648416
988	0.02509886741
989	0.02505716343
990	0.0250188799
991	0.02499545949
992	0.02496284362
993	0.02492981348
994	0.02489335536
995	0.02486213133
996	0.02482955901
997	0.02482031057
998	0.02480563569
999	0.02478376369
